                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.5434,                 1.2417,                 1.0957,                0.65245,                0.49963,                0.54369,                 0.2851,                   1.38,                 1.1291,                 1.1722,              0.0098614,              0.0098614,              0.0098614
                     16,                 1.5227,                 1.2442,                 1.0861,                0.64863,                0.52205,                0.55928,                0.29443,                 1.3903,                 1.0612,                  1.182,              0.0098515,              0.0098515,              0.0098515
                     17,                 1.5166,                 1.5968,                 1.0686,                0.63809,                0.50272,                0.54291,                0.26568,                 1.4396,                 1.0552,                 1.1969,              0.0098416,              0.0098416,              0.0098416
                     18,                 1.7859,                 1.4042,                 1.1506,                0.60715,                0.45665,                0.49932,                0.25985,                 1.4157,                 1.1009,                 1.1604,              0.0098317,              0.0098317,              0.0098317
                     19,                 1.5201,                 1.2929,                 1.0556,                0.64219,                 0.4432,                 0.5227,                 0.2701,                 1.4339,                  1.145,                 1.1781,              0.0098218,              0.0098218,              0.0098218
                     20,                 1.5294,                 1.3391,                 1.1145,                0.69444,                0.50533,                 0.5746,                0.30746,                 1.4083,                  1.039,                 1.1835,              0.0098119,              0.0098119,              0.0098119
                     21,                 1.6487,                 1.4301,                 1.1461,                0.66173,                0.46055,                0.52083,                0.26957,                 1.4206,                 1.0487,                 1.1814,               0.009802,               0.009802,               0.009802
                     22,                 1.5087,                 1.2925,                0.99696,                0.62551,                0.50747,                0.54178,                0.28369,                 1.4473,                 1.1631,                 1.2008,              0.0097921,              0.0097921,              0.0097921
                     23,                 1.5916,                   1.37,                 1.1391,                0.62707,                 0.3991,                0.46655,                0.24462,                 1.5618,                 1.3504,                 1.2721,              0.0097822,              0.0097822,              0.0097822
                     24,                 1.7622,                 1.3481,                 1.1581,                0.60082,                0.46861,                0.50715,                0.24181,                 1.5694,                 1.1504,                 1.2103,              0.0097723,              0.0097723,              0.0097723
                     25,                 1.4788,                 1.2729,                 1.0342,                0.65996,                0.54185,                0.58191,                0.30146,                 1.4145,                0.98297,                 1.1614,              0.0097624,              0.0097624,              0.0097624
                     26,                 1.4714,                 1.0219,                0.93524,                0.64759,                0.53357,                0.58121,                 0.3058,                 1.4149,                0.99041,                 1.2068,              0.0097525,              0.0097525,              0.0097525
                     27,                 1.5906,                   1.17,                 1.0949,                0.70049,                0.51906,                0.58348,                 0.2976,                  1.406,                0.98496,                 1.1823,              0.0097426,              0.0097426,              0.0097426
                     28,                 1.6956,                 1.2248,                 1.0654,                 0.6709,                0.50561,                0.57667,                  0.301,                 1.3749,                 1.0482,                 1.1668,              0.0097327,              0.0097327,              0.0097327
                     29,                 1.5315,                 1.0541,                 1.0944,                0.68372,                0.54043,                0.60087,                0.30923,                 1.4313,                0.99024,                 1.1864,              0.0097228,              0.0097228,              0.0097228
                     30,                 1.6578,                  1.075,                 1.1318,                0.68669,                0.57175,                0.62317,                 0.3355,                 1.3094,                0.94748,                 1.1545,              0.0097129,              0.0097129,              0.0097129
                     31,                  1.478,                  1.172,                 1.1453,                0.68214,                0.52287,                0.59465,                0.31995,                  1.321,                0.98706,                  1.131,               0.009703,               0.009703,               0.009703
                     32,                 1.4334,                 1.0641,                 1.0336,                0.66404,                0.53551,                0.58901,                0.29553,                 1.4286,                 1.1032,                 1.1707,              0.0096931,              0.0096931,              0.0096931
                     33,                 1.4728,                 1.0287,                 1.0401,                0.65104,                0.55356,                0.57947,                 0.3038,                 1.3722,                0.98357,                 1.1614,              0.0096832,              0.0096832,              0.0096832
                     34,                 1.3755,                 1.0123,                0.96335,                0.70581,                0.54372,                0.61912,                0.32084,                 1.3822,                0.97492,                 1.1719,              0.0096733,              0.0096733,              0.0096733
                     35,                 1.3794,                 1.0327,                 1.0266,                0.65419,                0.51719,                0.57125,                0.28653,                 1.4273,                 1.0259,                 1.1775,              0.0096634,              0.0096634,              0.0096634
                     36,                  1.548,                 1.2165,                 1.0577,                0.61498,                0.44993,                0.51116,                 0.2552,                 1.4835,                 1.0705,                 1.1529,              0.0096535,              0.0096535,              0.0096535
                     37,                 1.5301,                 1.1703,                 1.0473,                0.68882,                0.52114,                0.58711,                0.31685,                 1.3944,                 1.0441,                 1.1813,              0.0096436,              0.0096436,              0.0096436
                     38,                 1.5969,                 1.5957,                 1.1263,                 0.6611,                0.48692,                0.56368,                0.29612,                 1.4086,                 1.0994,                 1.1924,              0.0096337,              0.0096337,              0.0096337
                     39,                 1.5929,                 1.1601,                 1.0464,                 0.6545,                0.52466,                0.57314,                0.29691,                 1.3917,                 1.0117,                   1.19,              0.0096238,              0.0096238,              0.0096238
                     40,                 1.5982,                 1.2474,                 1.0927,                0.67361,                0.52983,                0.59457,                0.32043,                 1.3476,                0.97915,                 1.1699,              0.0096139,              0.0096139,              0.0096139
                     41,                 1.6019,                 1.0841,                0.97085,                0.69265,                0.51046,                0.58282,                0.30774,                 1.4646,                 1.0123,                 1.2185,               0.009604,               0.009604,               0.009604
                     42,                 1.5194,                 1.0206,                 1.0718,                0.68588,                0.50598,                0.57996,                0.29781,                 1.4967,                 1.1011,                 1.2449,              0.0095941,              0.0095941,              0.0095941
                     43,                 1.6144,                 1.1796,                 1.0358,                0.69015,                0.50224,                0.56872,                0.30365,                 1.3861,                 1.1279,                 1.1849,              0.0095842,              0.0095842,              0.0095842
                     44,                 1.5838,                 1.0479,                 1.0225,                0.68994,                0.53625,                 0.6039,                0.33135,                 1.3428,                0.95521,                  1.154,              0.0095743,              0.0095743,              0.0095743
                     45,                 1.4752,                 1.0474,                 1.0614,                0.69189,                0.53139,                0.61279,                0.32958,                 1.3541,                0.95053,                 1.1484,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.5164,                  1.187,                 1.0537,                0.68567,                0.51191,                0.58184,                0.30598,                 1.3835,                0.93589,                  1.151,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.5538,                 1.0787,                 1.0533,                0.68189,                0.52691,                0.59372,                0.31444,                 1.3499,                0.97344,                 1.1446,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.4594,                 1.0768,                 1.0929,                0.68644,                0.50067,                0.58077,                0.31132,                 1.3635,                 1.0269,                 1.1565,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.5404,                 1.1826,                 1.0147,                0.67716,                0.51418,                0.59379,                0.32025,                 1.3434,                0.97951,                 1.1482,              0.0095248,              0.0095248,              0.0095248
                     50,                 1.4911,                 1.0551,                 1.1066,                0.67728,                0.52877,                0.59827,                0.30974,                 1.3868,                 1.0252,                 1.1627,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.5335,                  1.049,                 1.0557,                0.66629,                 0.5372,                0.59854,                0.32357,                 1.3492,                 1.0696,                  1.166,               0.009505,               0.009505,               0.009505
                     52,                 1.5341,                 1.0589,                  1.162,                0.68969,                0.56477,                0.62307,                0.33546,                 1.3623,                0.97967,                  1.167,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.4545,                 1.0139,                 1.0252,                0.65841,                0.48468,                0.55475,                0.27118,                 1.4797,                 1.0533,                 1.1894,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.6379,                 1.1457,                 1.0606,                0.68808,                0.54746,                 0.6084,                0.31775,                 1.3884,                0.97034,                 1.1996,              0.0094753,              0.0094753,              0.0094753
                     55,                 1.4584,                 1.0095,                0.98837,                 0.6901,                0.54858,                0.61498,                0.32958,                 1.3645,                 0.9214,                 1.1744,              0.0094654,              0.0094654,              0.0094654
                     56,                   1.46,                0.97597,                0.98675,                0.72323,                0.55194,                0.62452,                0.32411,                 1.3868,                0.95348,                 1.1717,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.3632,                 1.0123,                 1.0184,                0.73197,                0.54709,                0.62346,                0.32526,                 1.3885,                0.94021,                 1.1924,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.5494,                 1.0759,                 1.0958,                0.72089,                 0.5568,                0.63023,                0.33535,                 1.3352,                0.93138,                 1.1731,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.4857,                  1.044,                 1.0504,                0.70403,                0.53102,                0.60454,                0.32069,                   1.38,                 0.9617,                 1.1633,              0.0094258,              0.0094258,              0.0094258
                     60,                 1.3616,                0.96541,                 1.0142,                0.72852,                0.54073,                 0.6253,                0.33767,                 1.3588,                0.92344,                 1.1673,              0.0094159,              0.0094159,              0.0094159
                     61,                  1.323,                0.91712,                 1.0078,                0.68282,                0.53326,                 0.5981,                0.30125,                 1.4098,                0.95911,                 1.1692,               0.009406,               0.009406,               0.009406
                     62,                 1.4185,                0.95231,                 1.0529,                0.67595,                0.56315,                0.61336,                0.32031,                 1.3856,                0.94855,                 1.1607,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.5473,                 1.0018,                 1.0579,                0.68322,                0.56336,                0.62877,                0.34985,                  1.301,                0.92137,                 1.1164,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.3663,                0.92244,                0.94048,                0.71185,                0.57623,                0.65074,                0.35153,                 1.3124,                0.92525,                 1.1186,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.4909,                0.94909,                 1.0168,                 0.6918,                0.55157,                0.62551,                0.34407,                 1.3071,                0.89729,                 1.1168,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.4652,                0.93984,                 1.0326,                 0.6894,                0.57885,                0.62837,                0.33886,                  1.315,                0.92391,                 1.1393,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.4385,                0.97244,                 1.0365,                0.69549,                0.56415,                0.62126,                0.33623,                 1.3516,                0.89827,                 1.1737,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.3633,                 1.0305,                 1.0803,                0.72691,                 0.5781,                0.65286,                0.36068,                 1.2982,                0.87833,                 1.1464,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.4407,                  0.922,                 1.0821,                 0.7456,                0.56726,                0.64257,                0.34078,                 1.3392,                0.89716,                 1.1504,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.3721,                0.97101,                0.98053,                0.66848,                0.53288,                0.59855,                0.32497,                 1.3278,                0.91103,                 1.1495,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.4629,                0.93673,                 1.0523,                0.72037,                0.55904,                0.63069,                0.35077,                 1.3208,                0.94031,                 1.1499,               0.009307,               0.009307,               0.009307
                     72,                 1.4441,                 0.9978,                 1.0895,                0.67957,                0.55755,                0.62072,                0.32061,                 1.3963,                0.89895,                 1.1697,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.5536,                 1.0074,                 1.1029,                0.66927,                0.54783,                0.61149,                0.32292,                 1.3697,                0.90984,                 1.1689,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.3629,                0.90938,                0.97905,                0.74832,                0.56091,                0.64758,                0.35525,                 1.3187,                0.88804,                 1.1455,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.2371,                0.85246,                  1.014,                0.74059,                0.56166,                0.65207,                0.35947,                 1.2879,                0.86937,                 1.1458,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.5318,                0.92363,                 1.0734,                 0.7537,                0.55689,                0.64694,                0.36213,                 1.3053,                0.86119,                 1.1503,              0.0092575,              0.0092575,              0.0092575
                     77,                  1.375,                0.84756,                0.97318,                0.69819,                  0.555,                0.62584,                0.33415,                 1.3126,                0.88624,                 1.1503,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.3507,                 0.8629,                 1.0713,                 0.7269,                0.57735,                0.65099,                0.36139,                 1.2732,                0.89711,                 1.1271,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.4473,                 0.9438,                 1.0159,                0.70251,                0.58772,                 0.6525,                0.35994,                 1.2659,                0.84207,                 1.1237,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.3992,                0.89952,                 1.0146,                0.72373,                0.56726,                0.65368,                0.35157,                 1.2894,                0.85257,                 1.1441,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.4869,                0.90684,                 1.0053,                0.72326,                0.55493,                0.63658,                0.35077,                 1.2687,                0.91111,                 1.1336,               0.009208,               0.009208,               0.009208
                     82,                 1.4355,                0.90605,                 0.9728,                0.72589,                0.58187,                0.64559,                0.35729,                 1.2665,                0.85347,                 1.1339,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.4516,                0.86835,                 1.0007,                 0.7315,                0.59716,                0.66577,                0.37028,                 1.2559,                0.89251,                 1.1374,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.3571,                0.90366,                 1.0271,                 0.7533,                0.59678,                0.67966,                0.37553,                 1.2729,                0.85309,                 1.1411,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.3984,                0.91127,                 1.0333,                0.74494,                0.58184,                0.66254,                0.37056,                 1.2677,                  0.836,                 1.1522,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.4841,                 1.0072,                 1.0876,                0.69858,                0.57735,                0.63711,                0.34039,                 1.3039,                0.86677,                 1.1571,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.4242,                0.91284,                 1.0068,                0.72786,                0.58034,                0.65381,                0.35798,                 1.2754,                0.88115,                 1.1478,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.3042,                0.91979,                 1.0193,                0.71358,                0.57436,                0.64816,                0.34392,                 1.2915,                 1.0572,                 1.1399,              0.0091387,              0.0091387,              0.0091387
                     89,                  1.405,                0.94386,                 1.0404,                0.70973,                0.59716,                0.65985,                0.36535,                 1.2871,                0.90723,                 1.1405,              0.0091288,              0.0091288,              0.0091288
                     90,                  1.393,                0.88498,                0.98928,                0.73184,                0.57287,                  0.652,                0.34861,                 1.3049,                0.94697,                 1.1347,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.2649,                0.75314,                0.92952,                 0.7472,                0.58744,                0.67605,                0.37351,                 1.2496,                0.85947,                  1.119,               0.009109,               0.009109,               0.009109
                     92,                 1.4348,                0.90495,                 1.0239,                0.70915,                0.60314,                0.67478,                0.37485,                 1.2601,                0.85868,                 1.1284,              0.0090991,              0.0090991,              0.0090991
                     93,                  1.319,                0.82337,                 0.9767,                0.73232,                0.59092,                0.67212,                0.37994,                 1.2333,                0.83308,                 1.1128,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.2872,                 0.7519,                0.95685,                0.70993,                0.60314,                0.67237,                0.37831,                 1.2463,                0.82401,                 1.1138,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.2728,                0.76925,                0.95188,                0.70986,                0.60987,                0.67007,                0.37347,                 1.2705,                0.83553,                  1.132,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.4622,                0.89232,                 1.0265,                0.73334,                0.59811,                0.67195,                0.36055,                 1.3011,                0.86036,                 1.1207,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.1403,                0.75451,                0.93848,                0.71702,                0.60125,                 0.6635,                0.35882,                 1.2969,                0.87904,                 1.1371,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.3367,                0.87632,                0.96328,                0.71319,                0.60426,                0.67102,                0.37127,                 1.2759,                0.81356,                 1.1356,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.4659,                0.95823,                 1.0368,                0.71286,                0.60397,                 0.6741,                0.37725,                   1.26,                0.81613,                 1.1339,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.2857,                0.81352,                0.99249,                0.75401,                0.60015,                0.68455,                0.37925,                 1.2485,                0.81504,                 1.1178,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.5046,                0.92119,                 1.0675,                0.75696,                0.59241,                0.67505,                0.36789,                 1.2726,                0.83428,                 1.1284,                0.00901,                0.00901,                0.00901
                    102,                 1.2786,                0.81782,                0.98478,                0.73576,                0.61061,                0.67644,                0.38011,                 1.2573,                0.80814,                 1.1213,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.4238,                0.88847,                 0.9802,                0.72696,                0.59679,                0.67522,                0.38099,                 1.2636,                0.84399,                 1.1313,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.3658,                  0.917,                 1.0612,                0.69561,                 0.5639,                0.63618,                0.36036,                 1.2751,                0.86951,                 1.1348,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.3994,                0.93513,                0.99766,                0.68406,                0.58632,                0.64382,                0.35941,                 1.2646,                0.88184,                 1.1268,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.2852,                0.81009,                0.99074,                0.69768,                0.58744,                0.65724,                0.36719,                 1.2468,                0.84711,                 1.1227,              0.0089605,              0.0089605,              0.0089605
                    107,                  1.332,                0.93646,                 1.0441,                0.73402,                0.59716,                0.66998,                0.37046,                 1.2633,                0.81571,                 1.1343,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.2572,                0.86698,                 1.0173,                0.71045,                0.58034,                0.64322,                0.36019,                 1.2871,                0.85892,                  1.144,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.3256,                0.87913,                 1.0224,                0.75005,                0.59883,                0.67863,                0.38193,                 1.2731,                0.85172,                  1.132,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.3338,                 0.9375,                 1.0023,                0.73715,                0.56839,                0.65222,                0.36692,                 1.2872,                0.89472,                 1.1453,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.4717,                0.99305,                 0.9778,                0.71348,                0.57885,                0.65064,                0.35393,                   1.32,                0.85957,                 1.1581,               0.008911,               0.008911,               0.008911
                    112,                 1.3491,                0.87754,                 0.9476,                0.71161,                0.55942,                0.64159,                0.35028,                 1.2905,                0.87395,                   1.13,              0.0089011,              0.0089011,              0.0089011
                    113,                  1.443,                0.98041,                 1.0079,                0.72886,                0.56355,                0.64684,                0.36389,                 1.2609,                0.86151,                 1.1293,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.3004,                0.79611,                0.99198,                0.74823,                 0.5923,                0.66788,                0.37593,                 1.2285,                0.83637,                 1.1251,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.4148,                0.93932,                 1.0902,                0.72919,                0.55542,                 0.6474,                0.35532,                 1.2849,                0.87337,                 1.1425,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.2993,                0.82881,                  1.015,                0.73656,                0.57549,                0.66211,                0.36957,                 1.2713,                 0.8634,                 1.1317,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.2602,                0.77946,                0.96484,                0.73462,                0.58445,                 0.6609,                0.37416,                 1.2546,                0.83439,                 1.1305,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.3445,                0.85251,                 1.0314,                0.74457,                0.57549,                0.66683,                0.37302,                 1.2712,                0.83383,                 1.1236,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.4065,                0.86302,                 1.0229,                0.73209,                0.56652,                0.65037,                0.35581,                  1.261,                 0.8494,                   1.12,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.3311,                0.82289,                0.94894,                0.73149,                0.57621,                0.65739,                0.35645,                 1.2693,                0.83211,                 1.1336,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.4798,                 0.8699,                 1.0061,                 0.7516,                0.58231,                0.67588,                0.37697,                 1.2586,                0.81528,                 1.1461,               0.008812,               0.008812,               0.008812
                    122,                 1.2661,                0.80949,                0.98413,                0.74724,                0.59877,                0.68944,                0.39292,                 1.2233,                0.81279,                 1.1273,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.1903,                 0.7399,                0.93213,                0.74843,                0.59193,                0.68535,                0.38541,                 1.2116,                 0.7956,                 1.1144,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.3659,                0.83661,                0.97813,                0.76856,                0.60015,                 0.6918,                0.37204,                 1.2367,                0.79089,                 1.1035,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.3695,                0.81832,                0.95213,                0.73666,                0.59529,                0.68675,                0.38755,                 1.2116,                0.79684,                 1.1084,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.4326,                 0.8361,                 1.0535,                0.75491,                0.56876,                0.66789,                0.36955,                 1.2102,                0.82525,                 1.1038,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.2631,                0.86826,                 1.0373,                0.77024,                0.59454,                0.67847,                 0.3855,                 1.1784,                0.89678,                 1.0785,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.2887,                0.87596,                  1.012,                 0.7439,                0.61061,                0.67838,                 0.3883,                 1.1689,                0.86205,                 1.0741,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.1285,                0.71095,                0.88147,                0.73789,                0.61857,                0.68732,                0.38744,                 1.2025,                0.85683,                 1.0867,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.2352,                0.74889,                0.95374,                0.73744,                0.62182,                0.68954,                0.39532,                 1.1623,                0.81781,                 1.0715,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.2504,                0.81331,                0.97125,                0.72777,                0.60542,                 0.6837,                0.38415,                 1.2128,                0.82544,                    1.1,               0.008713,               0.008713,               0.008713
                    132,                 1.2462,                0.78118,                0.90667,                0.74722,                0.60314,                0.69232,                0.39097,                  1.238,                0.81252,                 1.1285,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.2362,                0.77966,                 1.0224,                0.74222,                0.60471,                0.68692,                0.38525,                 1.2424,                0.84385,                 1.1163,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.2797,                0.80297,                0.94919,                0.76586,                0.57436,                0.68238,                0.38346,                 1.2462,                0.82237,                 1.1319,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.4053,                  0.905,                 1.0774,                0.71824,                0.59728,                0.66287,                0.36283,                 1.2459,                0.89468,                 1.1235,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.3084,                0.82411,                 1.0226,                0.73614,                0.58819,                0.65861,                0.36939,                 1.2465,                0.85712,                 1.1252,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.3978,                 1.0551,                 1.0308,                0.74992,                 0.5867,                 0.6731,                0.37858,                 1.2595,                0.79886,                 1.1285,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.2799,                0.81701,                0.94921,                0.73974,                0.59978,                0.67905,                0.38293,                 1.2279,                 0.8553,                  1.112,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.1835,                0.80747,                0.98459,                0.75317,                0.60575,                0.69434,                0.39448,                 1.2263,                0.83032,                  1.102,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.2972,                0.82315,                0.99219,                0.75228,                0.58072,                0.67616,                0.37944,                  1.235,                0.82211,                 1.1132,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.3996,                0.84276,                0.94574,                0.75403,                0.61398,                0.69415,                0.38936,                 1.2336,                 0.7961,                  1.115,               0.008614,               0.008614,               0.008614
                    142,                 1.2677,                0.78872,                0.96979,                0.74931,                0.58744,                0.67826,                0.39375,                 1.2059,                0.80363,                 1.1039,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.2013,                0.73636,                0.93842,                0.71701,                0.60164,                0.67588,                0.39011,                 1.1871,                0.79962,                 1.1113,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.2349,                0.78483,                0.99489,                0.73723,                 0.6406,                0.70638,                0.40569,                 1.1682,                0.75799,                 1.1003,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.1407,                0.69774,                0.97147,                0.75223,                0.63154,                0.70798,                0.40454,                 1.1784,                0.78582,                 1.0984,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.2077,                 0.7482,                0.94311,                0.75768,                0.60758,                0.68882,                0.38411,                 1.2192,                0.79153,                 1.1146,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.3096,                0.82388,                0.95532,                0.76235,                0.61846,                0.69931,                0.39301,                 1.2051,                0.77022,                 1.1124,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.3894,                0.92047,                0.97366,                 0.7604,                0.62264,                0.69984,                0.39271,                  1.209,                0.79341,                 1.1095,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.1769,                0.74505,                0.90407,                0.74387,                0.62481,                0.69771,                0.39075,                 1.2059,                0.79519,                 1.1023,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.2489,                0.75691,                 0.9531,                0.76276,                0.62117,                0.70705,                0.40185,                 1.2164,                0.77229,                 1.0994,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.2674,                0.73713,                0.95685,                0.74955,                0.63266,                0.71051,                0.40967,                 1.1873,                0.74436,                 1.0928,               0.008515,               0.008515,               0.008515
