                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.5483,                0.90907,                 1.0187,                0.69373,                0.59653,                0.62754,                0.36915,                 1.1925,                 1.5023,                 1.0007,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.5054,                0.85251,                 1.0166,                0.75645,                0.60417,                 0.6937,                0.41226,                 1.2006,                0.96994,                  1.005,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.4272,                  0.817,                 1.0395,                0.76466,                0.57987,                0.67919,                0.38817,                  1.277,                0.91396,                 1.0132,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.3795,                0.88025,                 1.0186,                0.72653,                0.55278,                0.62566,                0.32615,                 1.4056,                 1.2933,                 1.0789,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.3226,                0.84492,                 1.0276,                 0.7098,                0.61319,                0.67399,                0.41116,                 1.1509,                 1.4638,                 1.0059,               0.009406,               0.009406,               0.009406
                     32,                 1.5521,                0.97733,                   1.02,                0.78229,                0.59931,                0.68378,                0.41854,                 1.1765,                0.90365,                 1.0119,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.4267,                0.84664,                 1.0067,                0.72857,                0.62778,                0.69227,                0.41331,                 1.2028,                0.91577,                  1.012,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.3793,                0.83132,                 1.0417,                0.75323,                0.59375,                 0.6742,                0.36341,                 1.3484,                 1.0837,                 1.0406,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.3354,                0.80369,                 1.0575,                0.73995,                0.63333,                 0.7135,                0.43022,                 1.1824,                0.94584,                 1.0074,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.4446,                0.80473,                 1.0093,                0.68305,                0.64501,                0.65759,                0.38648,                 1.2286,                 1.2703,                 1.0223,               0.009307,               0.009307,               0.009307
                     37,                 1.4507,                0.84081,                 1.0437,                 0.7282,                0.64746,                0.69677,                0.40868,                 1.2052,                 1.0002,                 1.0054,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.4817,                0.79654,                 1.0111,                0.78247,                0.64196,                0.73161,                0.44381,                 1.1466,                0.82134,                 1.0115,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.3196,                 1.1246,                0.95953,                0.78227,                0.65417,                0.73726,                0.42926,                  1.174,                0.83128,                 1.0312,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.4211,                0.85241,                 1.0082,                0.74274,                 0.6375,                 0.6826,                0.40863,                 1.1716,                0.99974,                 1.0066,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.4576,                0.82441,                 1.0228,                0.72476,                0.66736,                0.69764,                0.41604,                 1.1731,                 1.0158,                 1.0063,               0.009208,               0.009208,               0.009208
                     42,                 1.4242,                 0.8228,                 1.0213,                0.79548,                0.59514,                0.70572,                0.42626,                  1.186,                 0.9179,                 1.0096,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.3534,                0.76595,                0.98706,                0.75093,                0.63542,                0.72012,                0.43129,                 1.1749,                0.93422,                 1.0053,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.3345,                0.86906,                 1.0464,                0.73715,                0.64792,                0.70844,                0.42622,                 1.1514,                 1.0163,                0.99406,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.2996,                0.77187,                 1.0225,                0.76668,                0.65034,                0.72493,                0.45458,                 1.0989,                0.86581,                0.98707,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.3059,                0.74665,                0.99791,                0.78672,                0.64296,                 0.7335,                 0.4465,                 1.1155,                0.80219,                0.99298,               0.009109,               0.009109,               0.009109
                     47,                 1.2427,                0.77988,                0.98561,                0.76268,                0.66061,                0.72878,                 0.4325,                 1.1415,                0.82059,                0.99208,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.3998,                0.80314,                0.99538,                0.79244,                0.60715,                0.70529,                0.41617,                 1.1705,                0.86765,                0.99556,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.2355,                0.74628,                 1.0058,                0.73992,                0.64606,                0.71597,                0.43061,                 1.1208,                 1.0278,                0.98432,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.2683,                0.73375,                0.95398,                 0.7353,                 0.6625,                0.71801,                0.44787,                 1.0932,                0.94259,                0.99397,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.3918,                0.75987,                0.97126,                0.78287,                0.64097,                0.72735,                0.44734,                 1.1354,                0.89651,                0.98868,                0.00901,                0.00901,                0.00901
                     52,                 1.3062,                0.75795,                0.98922,                0.76686,                0.65558,                0.74005,                0.44971,                 1.1387,                 0.8151,                 1.0006,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.4016,                0.73847,                0.99026,                0.77141,                0.62104,                0.70895,                0.40799,                 1.2256,                0.86868,                 1.0025,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.2908,                0.72791,                0.99217,                0.76786,                0.65006,                 0.7161,                0.42011,                  1.246,                0.89871,                  1.008,              0.0089506,              0.0089506,              0.0089506
                     55,                  1.329,                0.76124,                0.99999,                0.76624,                0.64861,                0.73148,                0.44872,                 1.1246,                0.90205,                 1.0156,              0.0089308,              0.0089308,              0.0089308
