                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    186,                 1.0886,                0.64618,                0.87957,                0.76504,                0.62542,                0.70962,                0.41103,                 1.1662,                0.74324,                 1.0873,              0.0081685,              0.0081685,              0.0081685
                    187,                 1.1245,                0.70244,                0.95372,                0.75453,                0.63789,                0.71313,                0.41147,                 1.1456,                0.74792,                 1.0777,              0.0081586,              0.0081586,              0.0081586
                    188,                 1.1192,                0.73991,                 0.9036,                 0.7755,                0.61584,                0.70626,                0.40525,                 1.1434,                0.75445,                 1.0806,              0.0081487,              0.0081487,              0.0081487
                    189,                 1.2698,                0.74192,                0.94877,                0.76844,                0.62818,                0.72048,                0.40568,                 1.1707,                0.72681,                 1.0914,              0.0081388,              0.0081388,              0.0081388
                    190,                  1.212,                0.71384,                0.94482,                0.77018,                0.64275,                0.71774,                0.40559,                  1.165,                0.76457,                 1.0897,              0.0081289,              0.0081289,              0.0081289
                    191,                 1.1629,                0.66692,                0.88916,                0.78634,                0.64312,                0.72501,                 0.4227,                 1.1328,                0.69919,                 1.0866,               0.008119,               0.008119,               0.008119
                    192,                 1.1912,                0.75119,                0.98118,                0.77048,                0.65583,                0.72705,                0.41889,                 1.1445,                0.73999,                 1.0879,              0.0081091,              0.0081091,              0.0081091
                    193,                 1.3557,                 0.8022,                0.94713,                0.75878,                0.63939,                0.70871,                0.40226,                 1.2023,                0.84358,                 1.1034,              0.0080992,              0.0080992,              0.0080992
                    194,                 1.1682,                0.68172,                0.89452,                0.77578,                0.63565,                 0.7111,                0.40753,                 1.1902,                0.83247,                  1.096,              0.0080893,              0.0080893,              0.0080893
                    195,                 1.2297,                0.69774,                0.92607,                0.78415,                0.62967,                 0.7175,                0.40923,                 1.1814,                0.75704,                 1.0933,              0.0080794,              0.0080794,              0.0080794
                    196,                 1.2162,                0.68561,                0.92507,                0.76797,                0.64985,                0.71769,                0.41925,                 1.1448,                0.73424,                 1.0862,              0.0080695,              0.0080695,              0.0080695
                    197,                 1.1328,                0.73119,                0.91907,                0.76315,                 0.6293,                0.70576,                0.40439,                 1.1612,                0.74474,                 1.0948,              0.0080596,              0.0080596,              0.0080596
                    198,                 1.2604,                0.77398,                0.97249,                 0.7435,                0.64387,                0.70936,                0.40653,                 1.1819,                0.74767,                 1.1041,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.1949,                 0.6715,                0.92056,                0.76345,                0.63677,                0.72085,                0.41332,                 1.1803,                0.75432,                 1.0991,              0.0080398,              0.0080398,              0.0080398
                    200,                 1.1262,                0.67609,                0.92543,                0.76103,                0.62597,                0.71498,                 0.4059,                 1.2002,                0.74059,                 1.1016,              0.0080299,              0.0080299,              0.0080299
                    201,                 1.2274,                0.72994,                0.92753,                0.74208,                0.63939,                0.71046,                0.40354,                 1.1921,                0.74395,                 1.0931,                0.00802,                0.00802,                0.00802
                    202,                 1.1802,                0.70734,                0.96135,                0.75541,                0.64977,                 0.7182,                0.41469,                 1.1396,                0.72305,                 1.0877,              0.0080101,              0.0080101,              0.0080101
                    203,                 1.1873,                0.67925,                0.88902,                0.78072,                0.63303,                0.71848,                 0.4125,                 1.1793,                0.72503,                 1.1004,              0.0080002,              0.0080002,              0.0080002
                    204,                 1.1392,                0.76507,                0.98521,                0.78136,                0.62033,                0.71791,                0.41622,                 1.1627,                0.74397,                 1.1009,              0.0079903,              0.0079903,              0.0079903
