                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    228,                 1.2217,                0.69259,                0.91918,                0.74728,                0.65546,                 0.7279,                0.42923,                  1.149,                0.73578,                  1.091,              0.0077527,              0.0077527,              0.0077527
                    229,                 1.0674,                0.60772,                0.88404,                0.77992,                0.64425,                 0.7261,                0.41628,                 1.1667,                0.80262,                 1.0899,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.1151,                0.69088,                0.94949,                0.77718,                0.64779,                0.73797,                0.43037,                 1.1476,                0.74157,                 1.0789,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.1152,                0.66458,                0.90491,                0.77928,                0.64723,                 0.7364,                0.43672,                 1.1292,                 0.7095,                 1.0746,               0.007723,               0.007723,               0.007723
                    232,                 1.0262,                0.59914,                0.83663,                0.75837,                0.64462,                0.72876,                0.42896,                  1.153,                0.70316,                  1.077,              0.0077131,              0.0077131,              0.0077131
                    233,                 1.0885,                0.62129,                0.88512,                0.75998,                0.64611,                0.72752,                0.43016,                 1.1539,                0.71968,                 1.0756,              0.0077032,              0.0077032,              0.0077032
                    234,                 1.1283,                0.64696,                0.96982,                0.78621,                0.63827,                0.73367,                0.43918,                 1.1432,                0.70942,                 1.0772,              0.0076933,              0.0076933,              0.0076933
                    235,                 1.0171,                0.57842,                0.86745,                0.75883,                0.66555,                0.73919,                0.44098,                 1.1188,                0.69553,                 1.0789,              0.0076834,              0.0076834,              0.0076834
                    236,                  1.094,                0.60044,                0.87436,                0.77669,                0.65284,                0.74041,                0.43566,                 1.1405,                0.68031,                 1.0821,              0.0076735,              0.0076735,              0.0076735
                    237,                 1.1198,                0.62429,                0.88173,                0.80052,                0.64334,                0.74296,                 0.4356,                 1.1358,                0.67419,                 1.0864,              0.0076636,              0.0076636,              0.0076636
                    238,                 1.1798,                 0.6372,                0.88188,                0.77184,                 0.6506,                 0.7391,                0.42403,                 1.1643,                0.71199,                 1.1017,              0.0076537,              0.0076537,              0.0076537
                    239,                 1.0417,                0.59536,                0.88218,                0.76005,                0.65321,                0.72757,                0.41656,                 1.1809,                0.71083,                 1.1122,              0.0076438,              0.0076438,              0.0076438
                    240,                 1.2144,                 0.6684,                0.94727,                0.77008,                0.66031,                0.73854,                0.43311,                 1.1476,                0.69129,                  1.096,              0.0076339,              0.0076339,              0.0076339
                    241,                 1.1071,                0.63506,                0.96296,                0.75575,                0.65284,                0.73462,                0.42607,                 1.1697,                0.70864,                 1.0963,               0.007624,               0.007624,               0.007624
                    242,                 1.1463,                 0.6581,                 0.9502,                0.78048,                0.64462,                 0.7331,                0.42181,                 1.1681,                0.71305,                 1.0818,              0.0076141,              0.0076141,              0.0076141
                    243,                 1.0659,                0.61111,                0.88339,                0.78389,                0.65732,                0.73766,                0.43331,                 1.1354,                0.69527,                 1.0654,              0.0076042,              0.0076042,              0.0076042
                    244,                 1.0356,                0.55849,                0.82911,                0.78152,                0.64686,                 0.7323,                0.42738,                 1.1628,                0.71168,                 1.0773,              0.0075943,              0.0075943,              0.0075943
                    245,                 1.0623,                0.60802,                0.92319,                0.77614,                0.65359,                0.73388,                0.42424,                 1.1545,                0.70423,                 1.0729,              0.0075844,              0.0075844,              0.0075844
                    246,                 1.0753,                0.60942,                 0.8994,                0.76457,                0.66181,                  0.743,                0.43495,                   1.14,                0.68862,                 1.0728,              0.0075745,              0.0075745,              0.0075745
                    247,                 1.1729,                0.65359,                0.92288,                0.77243,                0.65209,                0.73644,                0.43207,                 1.1377,                0.68399,                 1.0769,              0.0075646,              0.0075646,              0.0075646
                    248,                 1.1306,                0.64011,                 0.9371,                0.77604,                0.65994,                0.73431,                0.42799,                 1.1463,                0.71244,                  1.072,              0.0075547,              0.0075547,              0.0075547
                    249,                 1.0886,                0.58516,                0.86139,                0.78829,                0.67526,                0.74903,                0.44225,                 1.1265,                0.65391,                 1.0679,              0.0075448,              0.0075448,              0.0075448
                    250,                 1.0182,                0.61007,                  0.881,                0.78894,                0.65583,                0.74265,                0.44067,                 1.1207,                0.69596,                 1.0653,              0.0075349,              0.0075349,              0.0075349
                    251,                 1.1743,                0.61498,                0.87099,                0.78122,                0.64387,                0.73599,                0.43654,                 1.1085,                0.70664,                 1.0616,               0.007525,               0.007525,               0.007525
                    252,                  1.023,                0.58632,                0.87028,                0.77873,                0.67265,                0.75127,                0.43986,                 1.1262,                0.68727,                 1.0641,              0.0075151,              0.0075151,              0.0075151
                    253,                 1.1442,                  0.621,                0.88513,                0.77857,                0.66629,                0.74944,                0.43965,                 1.1158,                0.67638,                 1.0592,              0.0075052,              0.0075052,              0.0075052
                    254,                  1.082,                0.61999,                0.84405,                0.79366,                0.65919,                0.74855,                0.44442,                 1.1256,                0.67115,                   1.08,              0.0074953,              0.0074953,              0.0074953
                    255,                 1.0322,                0.58894,                0.87126,                0.78228,                0.66061,                0.73956,                0.42473,                 1.1341,                0.72455,                 1.0814,              0.0074854,              0.0074854,              0.0074854
                    256,                 1.1379,                0.68666,                0.91357,                0.77476,                0.65172,                0.71667,                0.40515,                 1.1519,                 0.7689,                 1.0929,              0.0074755,              0.0074755,              0.0074755
                    257,                 1.1348,                0.63314,                 0.9109,                0.76204,                0.66655,                0.73656,                0.42719,                 1.1779,                0.74425,                 1.0995,              0.0074656,              0.0074656,              0.0074656
                    258,                 1.0634,                0.65055,                0.89332,                0.76562,                0.65672,                0.72787,                0.42611,                 1.1579,                0.72706,                 1.0995,              0.0074557,              0.0074557,              0.0074557
                    259,                 1.1132,                0.63475,                0.86669,                0.78359,                0.63595,                0.72854,                0.41735,                 1.1765,                0.72465,                  1.101,              0.0074458,              0.0074458,              0.0074458
                    260,                0.99465,                0.57628,                0.89065,                0.78379,                  0.642,                0.73467,                0.42941,                 1.1549,                0.70637,                 1.0981,              0.0074359,              0.0074359,              0.0074359
                    261,                 1.1136,                0.61353,                 0.9052,                 0.7539,                0.66293,                0.73774,                0.42972,                 1.1451,                0.69972,                 1.0948,               0.007426,               0.007426,               0.007426
                    262,                0.99253,                0.58516,                0.91086,                0.79094,                0.65546,                0.74331,                0.43754,                 1.1362,                0.68416,                  1.077,              0.0074161,              0.0074161,              0.0074161
                    263,                  1.069,                0.61015,                 0.8805,                 0.8027,                0.64463,                0.73817,                0.43605,                 1.1275,                0.69343,                 1.0642,              0.0074062,              0.0074062,              0.0074062
                    264,                 1.1562,                0.63668,                0.85694,                0.77594,                  0.642,                0.72275,                0.42898,                 1.1565,                0.72436,                 1.0871,              0.0073963,              0.0073963,              0.0073963
                    265,                 1.0754,                 0.5878,                0.88076,                0.77608,                0.65471,                 0.7316,                0.42843,                 1.1532,                0.71556,                 1.1005,              0.0073864,              0.0073864,              0.0073864
                    266,                  1.068,                0.59448,                0.91716,                0.79564,                0.65658,                0.74013,                0.43566,                 1.1433,                0.70818,                 1.0967,              0.0073765,              0.0073765,              0.0073765
                    267,                 1.0298,                0.59255,                0.89607,                0.78838,                0.65153,                0.73617,                0.43531,                 1.1574,                0.68933,                 1.0974,              0.0073666,              0.0073666,              0.0073666
                    268,                 1.0666,                0.60141,                0.89237,                 0.7813,                0.65209,                0.73533,                0.42122,                 1.1614,                 0.7028,                 1.0929,              0.0073567,              0.0073567,              0.0073567
                    269,                 1.1468,                0.73604,                 0.9376,                0.77541,                0.64511,                0.70776,                0.40708,                 1.1528,                 1.0036,                 1.0926,              0.0073468,              0.0073468,              0.0073468
                    270,                 1.0141,                0.59955,                0.88998,                0.79691,                0.66132,                0.74149,                0.42981,                 1.1284,                0.69529,                 1.0761,              0.0073369,              0.0073369,              0.0073369
                    271,                 0.9699,                0.57718,                0.86066,                0.78763,                0.64611,                0.72529,                0.41456,                 1.1447,                0.77256,                 1.0797,               0.007327,               0.007327,               0.007327
                    272,                 1.0697,                0.61466,                 0.9276,                0.77446,                0.65321,                0.73272,                0.42152,                 1.1418,                0.69573,                 1.0728,              0.0073171,              0.0073171,              0.0073171
                    273,                 1.1242,                0.65325,                  0.939,                0.76844,                0.65097,                0.72124,                0.42184,                 1.1558,                0.70931,                 1.0755,              0.0073072,              0.0073072,              0.0073072
                    274,                 1.0051,                0.60194,                0.81603,                0.77182,                0.64971,                0.72524,                0.42161,                 1.1506,                0.72142,                 1.0758,              0.0072973,              0.0072973,              0.0072973
                    275,                 1.1448,                0.64084,                0.88077,                0.77414,                0.65195,                0.73062,                0.42702,                 1.1344,                0.70662,                 1.0707,              0.0072874,              0.0072874,              0.0072874
                    276,                 1.0766,                0.62564,                0.92009,                0.77003,                0.65066,                0.73798,                0.43538,                  1.126,                0.69707,                 1.0689,              0.0072775,              0.0072775,              0.0072775
                    277,                 1.0714,                0.59164,                0.90868,                0.77284,                0.64836,                0.73839,                0.43364,                 1.1401,                0.68703,                 1.0772,              0.0072676,              0.0072676,              0.0072676
                    278,                 1.0075,                0.64119,                0.87445,                0.77511,                0.66368,                 0.7413,                0.43141,                 1.1605,                0.68945,                 1.0964,              0.0072577,              0.0072577,              0.0072577
                    279,                 1.0286,                0.57393,                0.90649,                0.78977,                0.66263,                0.74264,                0.43133,                 1.1622,                0.70229,                 1.0921,              0.0072478,              0.0072478,              0.0072478
                    280,                 1.0883,                  0.598,                0.87406,                0.76954,                0.67265,                0.74017,                0.42848,                 1.1607,                 0.7105,                 1.0823,              0.0072379,              0.0072379,              0.0072379
                    281,                 1.0655,                0.59991,                0.85873,                0.78146,                0.65695,                0.74374,                0.42926,                 1.1464,                0.70567,                  1.085,               0.007228,               0.007228,               0.007228
                    282,                  1.043,                0.58157,                0.88585,                0.77087,                0.66256,                 0.7404,                0.42891,                 1.1513,                0.70724,                 1.0926,              0.0072181,              0.0072181,              0.0072181
                    283,                 1.1605,                0.68741,                0.92548,                0.77751,                0.65035,                0.73607,                0.43142,                 1.1449,                0.70794,                  1.089,              0.0072082,              0.0072082,              0.0072082
                    284,                0.96975,                0.56905,                0.80443,                0.75356,                0.66181,                0.73045,                0.42342,                 1.1648,                0.70953,                 1.1005,              0.0071983,              0.0071983,              0.0071983
                    285,                0.88292,                0.53575,                0.82492,                0.77552,                0.65247,                0.72735,                0.41813,                 1.1573,                0.70976,                 1.1002,              0.0071884,              0.0071884,              0.0071884
                    286,                 1.1451,                0.65149,                 0.9298,                0.78983,                0.66256,                0.73931,                 0.4283,                 1.1572,                0.69078,                 1.0982,              0.0071785,              0.0071785,              0.0071785
                    287,                 1.0971,                0.62314,                 0.8895,                0.78597,                0.66741,                  0.741,                0.42372,                 1.1598,                0.70527,                 1.0937,              0.0071686,              0.0071686,              0.0071686
                    288,                 1.0563,                0.64092,                0.90804,                0.76756,                 0.6719,                0.74312,                0.42745,                 1.1735,                0.71748,                 1.0945,              0.0071587,              0.0071587,              0.0071587
                    289,                 1.1477,                0.63912,                0.93108,                0.79213,                0.64275,                0.74145,                0.42715,                 1.1832,                0.70567,                  1.092,              0.0071488,              0.0071488,              0.0071488
                    290,                   1.12,                 0.7093,                0.92323,                0.80557,                0.63634,                0.73947,                0.43563,                 1.1901,                0.69785,                 1.0921,              0.0071389,              0.0071389,              0.0071389
                    291,                 1.0831,                0.58287,                0.85943,                0.79441,                0.63968,                0.74049,                0.43953,                 1.1464,                0.67277,                 1.0833,               0.007129,               0.007129,               0.007129
                    292,                 1.0897,                 0.6026,                0.83433,                0.77977,                0.65758,                0.74291,                0.43152,                 1.1595,                0.68262,                 1.0864,              0.0071191,              0.0071191,              0.0071191
                    293,                 1.0841,                0.61637,                0.90577,                0.78325,                0.66368,                0.74977,                0.43988,                 1.1429,                0.67558,                 1.0911,              0.0071092,              0.0071092,              0.0071092
                    294,                 1.0563,                0.59077,                0.91502,                0.80025,                0.64948,                 0.7465,                0.43911,                 1.1368,                0.69446,                 1.0823,              0.0070993,              0.0070993,              0.0070993
                    295,                 1.0452,                 0.5968,                0.87466,                0.78587,                0.66629,                0.75046,                0.44191,                 1.1327,                0.67382,                 1.0807,              0.0070894,              0.0070894,              0.0070894
                    296,                 1.0826,                0.62148,                0.90597,                 0.7764,                0.65525,                0.73479,                0.43276,                 1.1425,                 0.6646,                 1.0872,              0.0070795,              0.0070795,              0.0070795
                    297,                 1.0362,                0.57988,                0.85088,                0.78569,                0.66035,                0.74215,                0.43514,                 1.1529,                0.67765,                 1.0998,              0.0070696,              0.0070696,              0.0070696
                    298,                 0.9937,                0.58197,                 0.8917,                0.78749,                0.65583,                0.74607,                0.43803,                 1.1149,                0.65737,                 1.0941,              0.0070597,              0.0070597,              0.0070597
                    299,                 1.0809,                0.61863,                0.92575,                0.78407,                0.65321,                0.73816,                0.43138,                 1.1291,                0.67332,                 1.0977,              0.0070498,              0.0070498,              0.0070498
                    300,                  1.097,                0.59477,                0.82874,                0.75936,                0.64974,                0.73018,                0.43162,                 1.1163,                0.69343,                 1.1003,              0.0070399,              0.0070399,              0.0070399
                    301,                 1.0161,                0.56233,                0.84108,                0.78673,                0.63273,                 0.7275,                 0.4256,                 1.1377,                0.69387,                 1.1087,                0.00703,                0.00703,                0.00703
                    302,                 1.2013,                0.66413,                0.91825,                0.78907,                0.63266,                0.72159,                0.42289,                 1.1584,                0.71282,                 1.1102,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.0488,                0.61048,                0.89941,                0.80441,                 0.6364,                0.73525,                0.42819,                 1.1545,                0.68753,                 1.1072,              0.0070102,              0.0070102,              0.0070102
                    304,                0.98784,                0.52266,                0.79815,                  0.792,                0.65169,                0.74116,                 0.4396,                 1.1413,                 0.7105,                 1.1031,              0.0070003,              0.0070003,              0.0070003
                    305,                 1.0169,                0.57516,                0.88229,                 0.7934,                0.65247,                0.73924,                0.43565,                 1.1384,                0.69176,                 1.1083,              0.0069904,              0.0069904,              0.0069904
                    306,                 1.1409,                0.63086,                0.90212,                0.80359,                0.64051,                 0.7385,                0.42824,                 1.1782,                0.71145,                 1.1157,              0.0069805,              0.0069805,              0.0069805
                    307,                0.93052,                0.53084,                0.84346,                0.79688,                0.65534,                 0.7467,                0.43943,                 1.1436,                0.68966,                 1.1014,              0.0069706,              0.0069706,              0.0069706
                    308,                 1.0697,                 0.6334,                0.86406,                0.78811,                0.66143,                0.74884,                0.44255,                 1.1366,                0.68754,                 1.1027,              0.0069607,              0.0069607,              0.0069607
                    309,                 1.0876,                 0.6098,                0.91933,                0.77174,                0.64948,                0.73944,                0.43675,                 1.1199,                0.68593,                 1.0906,              0.0069508,              0.0069508,              0.0069508
                    310,                0.97857,                0.55793,                0.85101,                0.76801,                0.66928,                0.74815,                0.44383,                 1.1023,                0.67597,                 1.0824,              0.0069409,              0.0069409,              0.0069409
                    311,                 1.1384,                0.61492,                0.91391,                0.77811,                0.65652,                 0.7438,                0.43912,                 1.1187,                0.67572,                 1.0764,               0.006931,               0.006931,               0.006931
                    312,                0.98246,                  0.548,                 0.8665,                0.79586,                0.63521,                0.73956,                  0.439,                 1.1259,                0.67476,                 1.0792,              0.0069211,              0.0069211,              0.0069211
                    313,                 1.0299,                0.55326,                0.85985,                0.81546,                0.63602,                0.74585,                0.44093,                 1.1056,                0.68226,                 1.0744,              0.0069112,              0.0069112,              0.0069112
                    314,                 1.0406,                0.57728,                0.91883,                0.80154,                0.66407,                0.75862,                0.44461,                 1.1051,                0.65493,                 1.0752,              0.0069013,              0.0069013,              0.0069013
                    315,                  1.104,                0.58701,                0.83755,                0.79752,                0.65941,                 0.7556,                0.44952,                 1.1005,                0.66018,                 1.0798,              0.0068914,              0.0068914,              0.0068914
                    316,                 1.0179,                0.57728,                0.88397,                0.80088,                0.65833,                0.75491,                0.44412,                 1.1146,                0.65572,                 1.0871,              0.0068815,              0.0068815,              0.0068815
                    317,                0.93802,                0.53846,                0.85709,                0.78319,                0.66279,                0.75669,                0.44163,                 1.1325,                 0.6521,                 1.0984,              0.0068716,              0.0068716,              0.0068716
                    318,                 1.0854,                0.61932,                0.92396,                0.81401,                0.63623,                0.75167,                0.44321,                 1.1483,                0.65864,                 1.1121,              0.0068617,              0.0068617,              0.0068617
                    319,                 1.0132,                0.55962,                0.89907,                0.79719,                0.66541,                0.75604,                0.44626,                 1.1267,                0.64468,                 1.0978,              0.0068518,              0.0068518,              0.0068518
                    320,                 1.0641,                0.68589,                0.93424,                0.79828,                0.66256,                0.75103,                 0.4421,                 1.1307,                0.66616,                 1.0862,              0.0068419,              0.0068419,              0.0068419
                    321,                 1.2065,                0.66034,                0.90646,                 0.7997,                0.65646,                0.74483,                0.43751,                 1.1451,                 0.6862,                 1.0925,               0.006832,               0.006832,               0.006832
                    322,                 1.1009,                0.61897,                0.88704,                0.79659,                0.66031,                0.75314,                0.44404,                 1.1311,                0.69989,                 1.0951,              0.0068221,              0.0068221,              0.0068221
                    323,                 1.1105,                0.68076,                0.89647,                0.78132,                0.66223,                0.74742,                0.43774,                 1.1496,                0.68832,                 1.0927,              0.0068122,              0.0068122,              0.0068122
                    324,                 1.0123,                0.54605,                0.83844,                0.79199,                0.65919,                0.74779,                0.44018,                 1.1276,                0.68165,                 1.0951,              0.0068023,              0.0068023,              0.0068023
                    325,                 1.0491,                0.58592,                0.93669,                0.80579,                0.66207,                0.74962,                 0.4455,                 1.1226,                0.68086,                 1.0912,              0.0067924,              0.0067924,              0.0067924
                    326,                0.99484,                0.54357,                0.88471,                0.80409,                0.65919,                0.74541,                0.43894,                 1.1222,                0.68501,                  1.094,              0.0067825,              0.0067825,              0.0067825
                    327,                0.96293,                 0.5202,                 0.8478,                 0.7827,                 0.6582,                0.74193,                0.43704,                 1.1101,                0.67695,                 1.0889,              0.0067726,              0.0067726,              0.0067726
                    328,                 1.0175,                0.62476,                0.90533,                0.81455,                0.65359,                0.75248,                0.44056,                  1.103,                0.66223,                 1.0851,              0.0067627,              0.0067627,              0.0067627
                    329,                 1.0043,                0.56097,                0.86548,                  0.815,                0.65433,                0.75187,                0.44658,                 1.1112,                0.67066,                 1.0898,              0.0067528,              0.0067528,              0.0067528
                    330,                 1.0074,                 0.5673,                0.85664,                0.78618,                0.67526,                0.75391,                0.44355,                 1.1209,                0.67367,                 1.0866,              0.0067429,              0.0067429,              0.0067429
                    331,                 1.1409,                0.59585,                0.87487,                0.79885,                0.66041,                0.74023,                0.43599,                  1.127,                 0.6766,                  1.087,               0.006733,               0.006733,               0.006733
                    332,                0.98312,                0.55932,                0.86575,                0.80883,                0.64462,                0.73796,                0.43492,                 1.1302,                0.65721,                 1.0917,              0.0067231,              0.0067231,              0.0067231
                    333,                0.94608,                0.51527,                0.86424,                0.80638,                0.66629,                0.74794,                0.43856,                 1.1222,                0.65506,                 1.0938,              0.0067132,              0.0067132,              0.0067132
                    334,                 1.0182,                0.56767,                0.84748,                0.78325,                0.67451,                0.74191,                0.43178,                 1.1271,                0.66323,                 1.0927,              0.0067033,              0.0067033,              0.0067033
                    335,                 1.1218,                0.59664,                0.86974,                0.79127,                0.66442,                0.74938,                0.43547,                 1.1277,                0.66615,                 1.0943,              0.0066934,              0.0066934,              0.0066934
                    336,                 1.0146,                0.58862,                0.85288,                0.78786,                0.66405,                0.74925,                0.43581,                 1.1295,                0.65591,                 1.0871,              0.0066835,              0.0066835,              0.0066835
                    337,                 1.0249,                0.61191,                0.92758,                0.77207,                0.66779,                0.74488,                0.43393,                 1.1312,                0.66763,                 1.0861,              0.0066736,              0.0066736,              0.0066736
                    338,                 1.0251,                0.60189,                0.90103,                0.79817,                0.63303,                0.73113,                 0.4297,                 1.1317,                 0.6745,                 1.0868,              0.0066637,              0.0066637,              0.0066637
                    339,                0.96082,                0.52843,                0.84036,                0.80572,                0.66181,                0.75271,                0.44223,                  1.131,                0.65868,                 1.0928,              0.0066538,              0.0066538,              0.0066538
                    340,                 1.0286,                0.57554,                0.85563,                0.79449,                 0.6631,                0.75673,                0.44154,                 1.1444,                0.66348,                 1.1017,              0.0066439,              0.0066439,              0.0066439
                    341,                0.99713,                0.61124,                0.91491,                0.78849,                0.66368,                0.75283,                0.43869,                 1.1484,                0.68622,                 1.1082,               0.006634,               0.006634,               0.006634
                    342,                0.98531,                0.52072,                0.80041,                0.78879,                0.66667,                 0.7501,                0.43251,                 1.1464,                0.66774,                  1.115,              0.0066241,              0.0066241,              0.0066241
                    343,                0.94853,                0.52774,                0.85449,                0.79374,                 0.6577,                0.74731,                0.43622,                   1.14,                0.66757,                 1.1134,              0.0066142,              0.0066142,              0.0066142
                    344,                 1.0657,                0.59763,                0.85396,                0.80281,                0.66256,                0.75061,                0.44203,                 1.1276,                0.67298,                 1.1032,              0.0066043,              0.0066043,              0.0066043
                    345,                0.95881,                0.54432,                0.86686,                0.81236,                0.65685,                0.75757,                 0.4446,                 1.1269,                0.66872,                  1.103,              0.0065944,              0.0065944,              0.0065944
                    346,                0.99418,                0.53068,                0.83329,                0.79162,                0.66579,                0.75091,                 0.4434,                 1.1317,                0.67179,                 1.1087,              0.0065845,              0.0065845,              0.0065845
                    347,                0.98449,                0.60799,                0.85917,                0.78284,                 0.6547,                0.74693,                0.43625,                 1.1484,                0.67136,                 1.1109,              0.0065746,              0.0065746,              0.0065746
                    348,                 1.0095,                0.56173,                0.87331,                0.78337,                0.66078,                0.75078,                0.44238,                 1.1362,                0.66906,                 1.1035,              0.0065647,              0.0065647,              0.0065647
                    349,                0.92861,                 0.5341,                0.89713,                0.77822,                 0.6609,                0.74728,                0.43998,                 1.1416,                0.67943,                 1.1012,              0.0065548,              0.0065548,              0.0065548
                    350,                 1.0153,                0.55949,                0.83783,                0.78529,                0.65919,                0.74822,                0.44662,                 1.1371,                0.69078,                  1.101,              0.0065449,              0.0065449,              0.0065449
                    351,                 1.1348,                 0.6771,                0.88809,                0.76305,                0.66069,                0.73871,                 0.4325,                 1.1442,                0.69343,                 1.1029,               0.006535,               0.006535,               0.006535
                    352,                 1.0268,                0.58103,                0.88505,                0.78265,                0.65732,                0.73888,                0.43884,                 1.1425,                   0.68,                 1.0943,              0.0065251,              0.0065251,              0.0065251
                    353,                0.98102,                0.55499,                0.85087,                0.78145,                0.65875,                0.74323,                0.43911,                 1.1393,                0.70928,                 1.0892,              0.0065152,              0.0065152,              0.0065152
                    354,                 1.0643,                0.60638,                0.90551,                 0.7886,                0.66143,                0.74982,                0.44119,                 1.1415,                0.69008,                 1.0899,              0.0065053,              0.0065053,              0.0065053
                    355,                0.95781,                0.53378,                0.92045,                0.79107,                0.66741,                0.75361,                0.44795,                 1.1058,                0.66646,                 1.0796,              0.0064954,              0.0064954,              0.0064954
                    356,                0.95049,                 0.5312,                0.85553,                0.79379,                0.65695,                0.75257,                  0.451,                 1.1031,                0.66419,                 1.0777,              0.0064855,              0.0064855,              0.0064855
                    357,                 1.0316,                0.56875,                 0.8671,                0.78446,                0.67377,                0.75703,                0.44495,                 1.1234,                0.65823,                 1.0826,              0.0064756,              0.0064756,              0.0064756
                    358,                 1.1587,                0.66196,                0.89637,                0.79589,                0.66442,                0.75825,                0.44576,                 1.1222,                0.66923,                 1.0793,              0.0064657,              0.0064657,              0.0064657
                    359,                0.91175,                0.52456,                0.80774,                 0.7838,                0.67604,                0.75606,                0.44525,                 1.1203,                0.66199,                 1.0873,              0.0064558,              0.0064558,              0.0064558
                    360,                 1.0243,                0.58959,                0.86604,                0.77034,                0.67437,                 0.7536,                0.44391,                  1.123,                0.64877,                 1.1027,              0.0064459,              0.0064459,              0.0064459
                    361,                0.99403,                0.55471,                0.86119,                0.77674,                0.67862,                 0.7528,                0.44763,                    1.1,                0.63464,                 1.0951,               0.006436,               0.006436,               0.006436
                    362,                0.99112,                 0.5868,                0.86519,                0.79573,                0.66741,                0.75645,                0.44895,                 1.1022,                 0.6271,                 1.0955,              0.0064261,              0.0064261,              0.0064261
                    363,                 1.0181,                0.54069,                0.82122,                0.81202,                0.66507,                0.75774,                0.44613,                 1.1114,                 0.6339,                 1.0996,              0.0064162,              0.0064162,              0.0064162
                    364,                0.98591,                0.55579,                 0.8649,                0.78542,                0.68386,                0.75982,                0.44904,                 1.1111,                0.64226,                 1.0954,              0.0064063,              0.0064063,              0.0064063
                    365,                 1.0296,                0.58458,                0.87927,                0.79438,                0.67825,                0.76425,                0.44615,                 1.1385,                0.65629,                 1.0953,              0.0063964,              0.0063964,              0.0063964
