                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.5957,                0.92826,                 1.0897,                0.69451,                0.55519,                0.61356,                0.30073,                 1.4156,                0.95911,                 1.1747,                0.00901,                0.00901,                0.00901
                     52,                 1.4383,                0.88842,                 1.0545,                0.69981,                0.61093,                 0.6597,                0.34256,                 1.2998,                0.89888,                 1.1314,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5768,                0.96493,                 1.0779,                0.68821,                0.59103,                0.62965,                0.30707,                 1.4176,                0.89488,                 1.1721,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5986,                0.94996,                 1.1128,                0.71978,                0.59514,                 0.6668,                0.34855,                 1.3273,                0.90355,                 1.1445,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.4828,                0.93957,                 1.0552,                0.74475,                0.60328,                0.66865,                0.34499,                 1.3461,                 0.8088,                 1.1536,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.4201,                0.89728,                 1.0514,                0.71047,                0.60984,                0.66355,                0.33681,                 1.3401,                0.91229,                 1.1481,               0.008911,               0.008911,               0.008911
                     57,                 1.4852,                0.91966,                 1.0677,                0.71562,                0.59344,                 0.6566,                0.33148,                 1.3561,                0.85257,                 1.1514,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.4608,                0.88287,                 1.0716,                0.70008,                0.58251,                0.64151,                0.33055,                 1.3256,                0.90513,                 1.1378,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.4697,                 1.0019,                 1.0476,                0.69708,                0.58033,                0.63134,                0.33749,                 1.3131,                0.89954,                 1.1579,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.4759,                 1.0122,                 1.0473,                0.70381,                0.59016,                0.63688,                0.33531,                 1.3216,                0.92428,                  1.152,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.3885,                0.87985,                 1.0443,                0.75999,                 0.5883,                 0.6604,                0.34895,                 1.3172,                0.87904,                 1.1455,               0.008812,               0.008812,               0.008812
                     62,                 1.4009,                0.89174,                 1.0348,                0.74834,                0.55082,                0.63941,                0.34173,                 1.3458,                  1.045,                 1.1464,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.4186,                0.88224,                 1.0419,                   0.72,                0.57158,                0.64749,                0.35508,                 1.3189,                0.97405,                 1.1434,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.4076,                0.89079,                 1.0221,                0.67894,                0.57049,                0.63738,                0.33812,                 1.4071,                0.99687,                 1.1729,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.4112,                0.84617,                 1.0507,                0.71664,                0.61858,                0.67453,                  0.359,                 1.3367,                0.93776,                  1.142,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.4822,                0.86041,                 1.0298,                0.73849,                0.54426,                0.63149,                0.30862,                 1.4194,                0.92455,                 1.1414,               0.008713,               0.008713,               0.008713
                     67,                 1.4592,                0.86821,                 1.0304,                 0.6715,                0.57705,                 0.6307,                0.32515,                 1.3844,                0.99957,                 1.1414,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.5575,                0.93098,                  1.044,                0.70492,                0.55349,                0.62285,                0.33097,                  1.346,                0.95749,                 1.1327,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.4475,                0.84275,                 1.0349,                0.69962,                0.58907,                0.64714,                0.33958,                 1.3235,                0.97017,                 1.1216,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.4135,                0.88476,                 1.0846,                 0.7362,                0.60984,                0.67447,                0.35743,                 1.3269,                0.94649,                 1.1354,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.3859,                0.90803,                 1.0294,                0.71928,                0.60546,                0.68395,                0.36753,                  1.305,                0.88409,                 1.1341,               0.008614,               0.008614,               0.008614
                     72,                 1.3902,                0.89304,                 1.0443,                0.72245,                0.60874,                0.66924,                0.35611,                  1.287,                 0.8911,                 1.1195,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.4932,                0.93732,                 1.0601,                0.72882,                0.58251,                0.66257,                0.35575,                  1.314,                0.93519,                 1.1308,              0.0085744,              0.0085744,              0.0085744
                     74,                  1.478,                  0.861,                 1.0261,                0.73295,                0.58491,                0.67274,                0.34709,                 1.3441,                 0.8543,                 1.1361,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.5367,                0.89816,                  1.086,                0.76676,                0.57846,                0.66869,                0.35417,                 1.3392,                0.84803,                 1.1573,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.3539,                0.82828,                 1.0407,                0.74303,                0.58461,                 0.6698,                 0.3472,                 1.3727,                0.95464,                 1.1606,               0.008515,               0.008515,               0.008515
                     77,                  1.574,                0.88011,                 1.0548,                0.73999,                0.55301,                 0.6312,                 0.3345,                 1.3512,                0.87117,                 1.1534,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.4367,                0.80301,                 1.0215,                0.75211,                0.57035,                 0.6544,                0.34072,                 1.3347,                0.86636,                 1.1284,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.3657,                0.80708,                 1.0117,                0.74341,                0.59212,                0.65316,                0.33705,                 1.3405,                0.82649,                 1.1478,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.4084,                0.83078,                 1.0248,                0.74773,                0.58251,                0.66143,                0.32412,                 1.3848,                0.98437,                 1.1466,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.5032,                0.88047,                 1.0675,                0.73506,                0.59431,                0.66791,                0.36389,                 1.3023,                0.84668,                 1.1232,               0.008416,               0.008416,               0.008416
                     82,                   1.44,                0.83806,                 1.0272,                0.73484,                0.62623,                0.68541,                0.35205,                 1.3053,                0.91893,                 1.1201,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.4016,                 0.8213,                 1.0195,                 0.7346,                0.59126,                0.65417,                0.34787,                 1.3441,                0.93054,                 1.1553,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.3312,                0.82072,                 1.0324,                0.73796,                0.63096,                0.68935,                0.36839,                 1.3362,                 0.9376,                 1.1574,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4528,                 0.8418,                 1.0572,                0.76191,                0.54426,                0.63626,                0.33519,                 1.4159,                 1.0361,                 1.1807,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.3886,                0.82979,                0.99857,                0.74508,                0.57818,                 0.6565,                0.33304,                  1.328,                 1.1064,                 1.1369,               0.008317,               0.008317,               0.008317
                     87,                 1.4286,                0.86045,                 1.0192,                0.72934,                0.55519,                0.63397,                0.33901,                 1.2986,                0.92815,                 1.1339,              0.0082972,              0.0082972,              0.0082972
                     88,                  1.312,                0.81735,                 1.0174,                 0.7053,                0.62252,                0.66848,                0.35408,                 1.2689,                0.84934,                 1.1057,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.2666,                0.78318,                 1.0226,                0.72397,                0.59891,                0.67627,                0.35732,                 1.3112,                0.93929,                 1.1361,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.3177,                 0.7963,                 1.0026,                0.72865,                0.60163,                0.67831,                 0.3634,                 1.2761,                0.88181,                 1.1159,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.3838,                0.83118,                 1.0381,                0.75049,                0.58185,                0.67662,                 0.3628,                 1.2906,                0.93767,                 1.1329,               0.008218,               0.008218,               0.008218
                     92,                 1.4174,                0.83851,                0.97037,                0.71757,                0.56831,                0.64945,                0.32613,                 1.3519,                0.93783,                 1.1301,              0.0081982,              0.0081982,              0.0081982
                     93,                   1.42,                0.84886,                 1.0166,                0.71456,                0.59454,                 0.6587,                0.36228,                 1.2589,                0.89028,                 1.1135,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.4175,                0.82367,                 1.0255,                0.73871,                0.59454,                0.65905,                0.36521,                 1.2466,                0.83021,                 1.1176,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.3355,                 0.7697,                0.96368,                0.75115,                0.61093,                0.68336,                0.36263,                 1.2613,                0.87278,                 1.1293,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.2972,                0.78025,                 1.0095,                 0.7495,                    0.6,                0.68457,                0.36952,                 1.2791,                 0.7963,                 1.1533,               0.008119,               0.008119,               0.008119
                     97,                 1.3557,                0.81768,                 1.0058,                0.80425,                0.57922,                0.69593,                0.37204,                 1.2847,                0.81222,                 1.1218,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.3401,                0.74555,                 0.9921,                  0.729,                0.58142,                0.66148,                0.35435,                 1.2609,                0.81586,                 1.1216,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.3986,                0.77741,                0.99775,                0.73505,                0.61093,                0.67619,                0.35142,                 1.2969,                0.84606,                 1.1123,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.3514,                0.78485,                 1.0421,                0.76025,                0.61858,                0.69042,                0.37265,                 1.2406,                0.79109,                 1.1067,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.3734,                0.77597,                 1.0093,                0.74121,                0.58907,                0.66809,                0.34936,                  1.296,                0.88289,                 1.1188,                0.00802,                0.00802,                0.00802
                    102,                 1.3648,                0.76419,                 1.0259,                0.71935,                0.56865,                0.66088,                0.35812,                 1.2677,                0.83143,                 1.0918,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.3534,                0.76316,                 1.0028,                0.69029,                0.62114,                 0.6778,                0.36622,                  1.252,                0.90559,                 1.0812,              0.0079804,              0.0079804,              0.0079804
                    104,                  1.328,                0.77948,                  1.007,                0.76081,                0.59095,                0.68418,                0.36821,                 1.2652,                0.86802,                 1.1063,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.3132,                0.73704,                 0.9767,                0.69735,                0.57923,                0.65029,                0.34757,                 1.3022,                0.86901,                 1.1108,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.3142,                0.74969,                 1.0024,                0.76169,                    0.6,                0.67782,                0.35649,                 1.2936,                0.91904,                 1.1138,               0.007921,               0.007921,               0.007921
                    107,                 1.4236,                0.79114,                 1.0154,                0.68474,                0.61311,                0.67403,                0.36021,                 1.3179,                0.91946,                  1.115,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.2574,                0.75731,                  1.016,                0.76022,                0.60109,                0.68122,                0.36611,                 1.3077,                0.85998,                 1.1292,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.2607,                0.76273,                 1.0001,                0.71728,                0.57596,                0.65121,                0.34947,                 1.3179,                0.96495,                 1.1278,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.2628,                0.76304,                 1.0094,                0.70451,                0.62951,                0.67312,                0.35789,                 1.3288,                0.88698,                  1.144,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.3273,                0.76901,                0.97336,                0.69401,                0.62961,                0.67455,                 0.3638,                 1.2878,                0.92887,                 1.1298,               0.007822,               0.007822,               0.007822
                    112,                 1.2717,                0.74876,                 1.0117,                0.73447,                0.59857,                0.67179,                0.36189,                 1.3065,                 1.0264,                 1.1361,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.2177,                0.70054,                0.95681,                0.74317,                0.64199,                0.69161,                0.37395,                 1.2801,                0.86279,                 1.1291,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.3282,                0.76008,                 1.0158,                0.74234,                 0.5951,                0.68475,                0.34869,                 1.3329,                0.85056,                  1.143,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.3779,                0.77505,                  1.005,                0.70783,                0.65133,                0.69819,                0.37655,                 1.2839,                0.78076,                 1.1144,              0.0077428,              0.0077428,              0.0077428
                    116,                  1.346,                0.76412,                0.99186,                0.71937,                0.59563,                0.68688,                 0.3609,                 1.3218,                0.81789,                 1.1262,               0.007723,               0.007723,               0.007723
                    117,                 1.2696,                0.79195,                0.99844,                0.74308,                0.60656,                0.68732,                0.37047,                 1.2993,                0.89015,                 1.1131,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.3049,                0.73919,                 0.9955,                0.74268,                0.60765,                0.68283,                0.36324,                  1.285,                 1.0247,                 1.1281,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.3339,                0.74193,                0.98471,                0.74161,                0.59597,                0.66561,                0.34394,                 1.3842,                0.87817,                 1.1436,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.2767,                0.73856,                0.99376,                0.75947,                0.62077,                0.70311,                0.37346,                 1.3059,                0.82648,                 1.1335,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.3036,                0.72443,                0.98436,                0.75631,                0.62409,                0.70303,                 0.3821,                 1.3671,                    0.8,                 1.1525,               0.007624,               0.007624,               0.007624
                    122,                 1.2798,                0.75103,                0.99044,                0.71459,                0.61749,                0.66693,                 0.3528,                 1.3321,                0.94216,                 1.1289,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.3218,                0.79533,                0.98029,                0.70262,                0.60765,                0.62195,                0.31628,                 1.3132,                 1.0156,                 1.1083,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.2401,                0.74261,                 1.0166,                0.71261,                0.62951,                0.67544,                 0.3517,                 1.3397,                0.99466,                 1.1152,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.3135,                0.76107,                0.97804,                0.69328,                0.59235,                0.65088,                0.33695,                 1.3206,                 1.3575,                 1.1124,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.2856,                0.71983,                0.99963,                0.75614,                0.61677,                0.68054,                0.34841,                 1.3185,                 1.2314,                 1.1169,               0.007525,               0.007525,               0.007525
                    127,                 1.3123,                 0.7395,                0.97343,                0.74144,                0.61639,                 0.6809,                0.35355,                 1.3202,                 1.0282,                 1.1286,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.2834,                0.74231,                 1.0052,                0.75668,                0.59563,                0.67232,                 0.3463,                 1.3511,                 1.0982,                 1.1508,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.2822,                0.75037,                0.99443,                0.76192,                0.61908,                0.69527,                0.35976,                 1.3411,                0.93086,                 1.1529,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.3414,                0.75672,                 1.0052,                0.70303,                0.61093,                 0.6727,                0.35495,                 1.3156,                0.92376,                 1.1417,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.3329,                0.78242,                0.96391,                0.72724,                0.61202,                0.68593,                0.36089,                 1.3246,                0.95472,                  1.152,               0.007426,               0.007426,               0.007426
                    132,                 1.2496,                0.73246,                0.98098,                0.76761,                0.63169,                0.71071,                0.38035,                 1.3061,                 1.0224,                 1.1407,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.2894,                0.78286,                 1.0035,                0.76301,                0.61749,                0.69503,                0.35933,                  1.362,                0.96556,                 1.1597,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.2638,                0.74181,                0.97535,                 0.7495,                0.60437,                0.69105,                0.37715,                 1.3175,                0.80565,                 1.1489,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.2739,                 0.7382,                0.97152,                0.72731,                 0.6153,                0.68186,                0.34423,                 1.4118,                 0.9281,                 1.1772,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.2983,                0.75898,                0.96758,                0.69629,                0.59382,                0.67008,                0.36403,                 1.3346,                0.85797,                 1.1564,               0.007327,               0.007327,               0.007327
                    137,                  1.237,                0.71201,                0.98001,                0.72832,                0.62514,                0.68625,                0.36972,                 1.3538,                0.88817,                 1.1606,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.2813,                0.73589,                0.98877,                0.72848,                0.62457,                0.68702,                0.36716,                 1.3273,                0.88354,                 1.1339,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.3399,                0.75698,                0.98715,                0.72532,                0.62046,                0.69323,                0.35741,                 1.3346,                0.87383,                 1.1314,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.3141,                0.71079,                0.96907,                0.77086,                0.59196,                0.69692,                0.37541,                 1.2957,                0.85194,                 1.1272,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.3088,                0.75911,                0.97982,                0.74626,                0.63963,                0.70344,                0.37675,                 1.3317,                0.83385,                 1.1423,               0.007228,               0.007228,               0.007228
                    142,                 1.2896,                0.72754,                0.99423,                0.75841,                0.63279,                0.70273,                 0.3762,                 1.3328,                0.85611,                   1.15,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.2936,                0.73178,                0.97896,                0.75757,                0.62842,                  0.704,                0.37701,                 1.3068,                0.90421,                 1.1331,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.2952,                0.73193,                0.97508,                0.74043,                0.61726,                0.69521,                0.36108,                 1.3401,                 1.1039,                 1.1404,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.3438,                0.74953,                0.97688,                0.76544,                 0.6491,                0.71779,                0.37473,                 1.3298,                 1.0171,                 1.1346,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.2509,                0.73998,                0.99285,                0.77455,                0.64582,                0.71907,                0.38235,                 1.2829,                0.99409,                 1.1148,               0.007129,               0.007129,               0.007129
                    147,                   1.23,                0.74163,                 0.9639,                0.73986,                0.65355,                0.70048,                0.37693,                 1.2753,                 1.0463,                 1.1131,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.2653,                0.76899,                0.99914,                0.75738,                0.62432,                0.70034,                 0.3647,                 1.3259,                 1.0305,                 1.1302,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.2662,                0.77424,                 1.0116,                0.79065,                0.60874,                0.70498,                0.38681,                 1.2757,                 1.0836,                 1.1237,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.2024,                0.70388,                0.98257,                0.76237,                0.63169,                0.70455,                0.37934,                 1.2909,                 1.1077,                 1.1316,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.2775,                0.73691,                0.97332,                0.75108,                 0.6153,                0.70305,                0.37805,                 1.2915,                0.87453,                 1.1263,                0.00703,                0.00703,                0.00703
                    152,                 1.2802,                0.70553,                0.97711,                0.75952,                0.64372,                0.71732,                0.37875,                 1.2966,                0.89622,                 1.1192,              0.0070102,              0.0070102,              0.0070102
                    153,                 1.2708,                0.68902,                0.94886,                0.74245,                0.65846,                0.71311,                0.37581,                 1.2743,                0.93555,                 1.1187,              0.0069904,              0.0069904,              0.0069904
