                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.99748,                0.50958,                0.87441,                0.78658,                0.71991,                0.77892,                0.48261,                 1.0905,                0.84965,                 1.0083,              0.0098911,              0.0098911,              0.0098911
                     13,                 1.0444,                0.51362,                0.86085,                0.78377,                 0.6767,                 0.7424,                0.44523,                 1.1704,                 1.0565,                 1.0249,              0.0098812,              0.0098812,              0.0098812
                     14,                0.93211,                0.51746,                0.88326,                0.81564,                0.65972,                0.76098,                0.46033,                 1.1769,                0.86015,                 1.0533,              0.0098713,              0.0098713,              0.0098713
                     15,                 1.0319,                0.54127,                0.88922,                0.79928,                0.67361,                0.75969,                0.46081,                 1.1736,                0.91658,                 1.0411,              0.0098614,              0.0098614,              0.0098614
                     16,                 1.0672,                0.51679,                0.86403,                0.79959,                0.64957,                0.74021,                0.44722,                 1.1848,                 0.9795,                 1.0369,              0.0098515,              0.0098515,              0.0098515
                     17,                0.97835,                 0.4776,                0.85886,                0.76649,                0.67747,                0.73277,                0.44401,                 1.1799,                 1.0077,                  1.029,              0.0098416,              0.0098416,              0.0098416
                     18,                0.91381,                0.48834,                0.87295,                0.76148,                0.68287,                 0.7427,                0.45909,                 1.1401,                 1.0029,                 1.0343,              0.0098317,              0.0098317,              0.0098317
                     19,                0.98945,                0.49989,                0.86676,                0.78487,                0.69213,                0.75975,                0.47087,                 1.0996,                0.95046,                 1.0258,              0.0098218,              0.0098218,              0.0098218
                     20,                0.93546,                0.48289,                 0.8776,                0.76185,                0.69985,                 0.7523,                0.46061,                 1.1795,                0.96595,                 1.0544,              0.0098119,              0.0098119,              0.0098119
                     21,                 1.0079,                0.50423,                0.88074,                0.76447,                 0.6875,                0.75083,                0.44934,                 1.2266,                0.92285,                 1.0482,               0.009802,               0.009802,               0.009802
                     22,                0.92707,                 0.4717,                0.87696,                0.75368,                0.71773,                0.75905,                0.48104,                  1.088,                0.93243,                 1.0305,              0.0097921,              0.0097921,              0.0097921
                     23,                0.98193,                0.49403,                0.88034,                0.77862,                0.70525,                0.76439,                0.47567,                 1.1194,                0.96492,                 1.0327,              0.0097822,              0.0097822,              0.0097822
                     24,                0.91404,                0.47096,                 0.8817,                0.77468,                0.69444,                0.74938,                 0.4797,                 1.0549,                 1.0553,                 1.0128,              0.0097723,              0.0097723,              0.0097723
                     25,                0.92586,                0.48005,                 0.8728,                0.77802,                0.67881,                0.74343,                0.44566,                 1.1919,                 1.0744,                 1.0381,              0.0097624,              0.0097624,              0.0097624
                     26,                0.94419,                0.48886,                0.86977,                0.74158,                0.70988,                0.73733,                0.45322,                 1.1613,                 1.0969,                 1.0305,              0.0097525,              0.0097525,              0.0097525
                     27,                  1.057,                0.51784,                0.86001,                0.76207,                0.70833,                0.75302,                0.46846,                 1.1215,                0.94328,                 1.0089,              0.0097426,              0.0097426,              0.0097426
                     28,                 1.0402,                0.50636,                0.86622,                0.76048,                0.72515,                0.75918,                 0.4745,                 1.0788,                0.98442,                 1.0127,              0.0097327,              0.0097327,              0.0097327
                     29,                0.92243,                0.46265,                 0.8633,                0.77401,                0.71605,                0.76392,                  0.479,                 1.0892,                0.89792,                 1.0194,              0.0097228,              0.0097228,              0.0097228
                     30,                0.88422,                0.46609,                0.84712,                 0.7431,                0.69907,                0.73796,                0.44671,                 1.1572,                  1.122,                 1.0457,              0.0097129,              0.0097129,              0.0097129
                     31,                0.86272,                0.45577,                0.84053,                0.80327,                0.67052,                0.75704,                0.46425,                 1.1514,                0.86344,                 1.0479,               0.009703,               0.009703,               0.009703
                     32,                  1.103,                0.54057,                0.86157,                 0.7695,                0.68827,                0.75974,                0.47777,                 1.1116,                0.83155,                 1.0416,              0.0096931,              0.0096931,              0.0096931
                     33,                0.93749,                0.48311,                  0.849,                0.74946,                0.68323,                0.74026,                0.45681,                 1.1355,                0.99806,                 1.0352,              0.0096832,              0.0096832,              0.0096832
                     34,                0.93342,                0.47884,                0.87736,                0.78516,                0.67113,                0.73964,                 0.4607,                 1.1084,                0.96213,                 1.0207,              0.0096733,              0.0096733,              0.0096733
                     35,                0.88004,                0.46333,                0.88459,                0.75335,                 0.6767,                0.72226,                 0.4483,                 1.1271,                 1.1824,                  1.027,              0.0096634,              0.0096634,              0.0096634
                     36,                0.96035,                0.48123,                0.87271,                0.75287,                0.67747,                0.70378,                0.43779,                 1.1482,                 1.1828,                  1.026,              0.0096535,              0.0096535,              0.0096535
                     37,                0.94112,                0.49195,                0.87845,                0.75756,                0.68235,                0.73038,                0.45118,                 1.1405,                0.99885,                 1.0245,              0.0096436,              0.0096436,              0.0096436
                     38,                0.98758,                0.51091,                0.86851,                0.73929,                0.67824,                0.72857,                0.46396,                 1.0738,                 1.1097,                 1.0335,              0.0096337,              0.0096337,              0.0096337
                     39,                0.92842,                0.47502,                0.84078,                0.76251,                0.66641,                0.73196,                0.46803,                 1.0891,                 1.1305,                 1.0141,              0.0096238,              0.0096238,              0.0096238
                     40,                0.97429,                0.49304,                0.87359,                0.73308,                0.69085,                0.72615,                0.45726,                 1.1136,                 1.1404,                 1.0133,              0.0096139,              0.0096139,              0.0096139
                     41,                 1.0178,                 0.5048,                0.87505,                0.74978,                0.67052,                0.72109,                0.45048,                 1.1605,                 1.1939,                 1.0408,               0.009604,               0.009604,               0.009604
                     42,                0.98606,                0.49468,                0.88073,                0.75896,                0.66281,                0.73716,                0.46482,                 1.1399,                 1.0719,                  1.047,              0.0095941,              0.0095941,              0.0095941
                     43,                 0.9628,                0.47633,                0.86326,                0.75595,                0.68595,                0.74804,                0.46117,                 1.1609,                 1.0531,                 1.0373,              0.0095842,              0.0095842,              0.0095842
                     44,                0.92701,                0.51763,                0.89001,                 0.7593,                0.70587,                0.76212,                0.47785,                 1.1133,                0.97092,                  1.028,              0.0095743,              0.0095743,              0.0095743
                     45,                 0.9093,                0.49623,                0.88736,                0.77049,                 0.7037,                0.76015,                0.48486,                 1.0966,                0.95331,                 1.0267,              0.0095644,              0.0095644,              0.0095644
                     46,                0.89451,                0.47233,                 0.8572,                0.78574,                0.69367,                0.76455,                0.48903,                 1.0852,                0.84049,                 1.0304,              0.0095545,              0.0095545,              0.0095545
                     47,                0.90871,                0.49663,                0.87437,                0.79139,                0.68133,                0.76419,                0.48704,                 1.1011,                0.92162,                  1.033,              0.0095446,              0.0095446,              0.0095446
                     48,                0.97476,                0.49581,                0.85385,                0.74151,                0.69522,                0.74082,                0.47265,                 1.0788,                 1.1276,                 1.0388,              0.0095347,              0.0095347,              0.0095347
                     49,                0.89083,                0.47605,                0.90243,                0.76737,                0.67052,                0.74032,                0.46676,                 1.1059,                 1.2482,                 1.0435,              0.0095248,              0.0095248,              0.0095248
                     50,                0.92619,                0.47709,                0.84322,                0.72014,                0.69907,                0.72774,                0.45097,                 1.1774,                  1.124,                 1.0365,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.0107,                0.49525,                0.85431,                0.72166,                0.70619,                0.74265,                0.45033,                 1.1892,                 1.0699,                 1.0424,               0.009505,               0.009505,               0.009505
                     52,                0.98083,                0.50382,                0.87603,                0.77585,                0.68056,                0.75392,                0.46675,                 1.1279,                0.90336,                 1.0322,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.0121,                0.50198,                0.87034,                0.76718,                0.68519,                0.74945,                0.46347,                 1.1381,                0.94148,                 1.0313,              0.0094852,              0.0094852,              0.0094852
                     54,                0.90922,                 0.4758,                0.87027,                0.78363,                0.68904,                0.74113,                0.45511,                 1.1194,                0.92557,                 1.0268,              0.0094753,              0.0094753,              0.0094753
                     55,                0.94958,                0.48808,                0.87759,                0.76966,                0.69096,                0.73236,                0.45248,                 1.1407,                 1.0929,                 1.0291,              0.0094654,              0.0094654,              0.0094654
                     56,                0.89417,                0.46658,                0.85796,                0.76112,                0.68904,                0.73636,                0.45597,                 1.1506,                0.91489,                  1.032,              0.0094555,              0.0094555,              0.0094555
                     57,                0.92039,                0.47289,                0.86914,                0.77642,                0.67793,                0.74508,                0.46282,                 1.1409,                0.90188,                 1.0322,              0.0094456,              0.0094456,              0.0094456
                     58,                0.96198,                0.50035,                0.87149,                0.73264,                0.67028,                0.71119,                0.45379,                  1.089,                 1.1064,                 1.0182,              0.0094357,              0.0094357,              0.0094357
                     59,                 0.8949,                0.46361,                0.87881,                0.77109,                0.67837,                0.73136,                0.46448,                 1.1023,                0.93352,                 1.0211,              0.0094258,              0.0094258,              0.0094258
                     60,                0.93553,                0.48165,                0.89011,                0.76116,                0.69907,                0.74607,                 0.4724,                 1.0712,                0.94605,                 1.0119,              0.0094159,              0.0094159,              0.0094159
                     61,                0.95901,                0.49217,                0.87049,                0.74102,                0.70062,                0.74066,                0.46439,                  1.096,                  1.012,                 1.0291,               0.009406,               0.009406,               0.009406
                     62,                0.98992,                0.50316,                0.86979,                0.78504,                0.66223,                0.74776,                0.46145,                 1.1809,                0.88622,                 1.0432,              0.0093961,              0.0093961,              0.0093961
                     63,                0.95817,                0.47867,                0.86221,                 0.7979,                0.68441,                0.76172,                0.47394,                 1.1467,                 0.8367,                 1.0526,              0.0093862,              0.0093862,              0.0093862
                     64,                   0.97,                0.49436,                0.88553,                0.75821,                0.69753,                0.73021,                0.44736,                 1.1601,                 1.0343,                 1.0485,              0.0093763,              0.0093763,              0.0093763
