                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    438,                0.92356,                0.48435,                0.86604,                0.78771,                0.72083,                0.78645,                0.50811,                 1.0362,                0.74926,                0.97426,              0.0056737,              0.0056737,              0.0056737
                    439,                0.89918,                0.47421,                0.83469,                0.79282,                0.72014,                0.78285,                0.50881,                 1.0274,                0.75201,                0.97151,              0.0056638,              0.0056638,              0.0056638
                    440,                 0.9379,                0.48003,                0.85974,                 0.7988,                0.71684,                0.78782,                0.51348,                 1.0185,                0.73136,                0.96667,              0.0056539,              0.0056539,              0.0056539
                    441,                0.96845,                0.49496,                0.86702,                0.81922,                0.69583,                0.78666,                0.51235,                 1.0157,                0.76031,                0.96803,               0.005644,               0.005644,               0.005644
                    442,                0.94362,                0.48456,                0.87875,                0.80039,                  0.724,                0.79796,                0.51498,                 1.0202,                0.71708,                0.97268,              0.0056341,              0.0056341,              0.0056341
                    443,                 0.9114,                0.47267,                0.84736,                0.80534,                0.73611,                0.80315,                0.51552,                  1.029,                0.72149,                 0.9724,              0.0056242,              0.0056242,              0.0056242
                    444,                0.94106,                0.49547,                0.87233,                0.79589,                0.73611,                0.79953,                0.51719,                 1.0323,                 0.7399,                0.97273,              0.0056143,              0.0056143,              0.0056143
                    445,                0.86729,                0.46828,                0.88103,                0.79164,                0.74403,                0.79684,                 0.5166,                 1.0316,                0.73002,                0.96933,              0.0056044,              0.0056044,              0.0056044
                    446,                0.85826,                0.44644,                0.85023,                0.78556,                0.72778,                0.79543,                0.51569,                 1.0272,                0.76292,                0.96436,              0.0055945,              0.0055945,              0.0055945
                    447,                0.87832,                0.45562,                0.85664,                 0.7831,                0.72153,                0.78874,                0.51229,                 1.0258,                 0.7783,                0.96631,              0.0055846,              0.0055846,              0.0055846
                    448,                 0.9406,                0.47862,                 0.8492,                0.78049,                0.72592,                0.78639,                0.51385,                 1.0345,                0.79849,                0.97173,              0.0055747,              0.0055747,              0.0055747
                    449,                0.85174,                0.44914,                0.87518,                0.76767,                0.73194,                0.78734,                0.50727,                  1.051,                0.81237,                 0.9749,              0.0055648,              0.0055648,              0.0055648
                    450,                0.87273,                0.45257,                0.82866,                0.80355,                0.70625,                0.78559,                 0.5097,                 1.0356,                0.83003,                0.97191,              0.0055549,              0.0055549,              0.0055549
                    451,                0.95045,                0.47197,                0.84902,                0.82164,                0.69741,                0.78708,                0.50997,                 1.0392,                0.81275,                0.97143,               0.005545,               0.005545,               0.005545
                    452,                0.91566,                0.46317,                0.86506,                0.79642,                0.72263,                0.79262,                   0.51,                 1.0427,                0.75763,                0.97855,              0.0055351,              0.0055351,              0.0055351
                    453,                0.96882,                0.48197,                0.86059,                0.81626,                0.70208,                0.79183,                0.51311,                 1.0398,                0.74077,                0.98286,              0.0055252,              0.0055252,              0.0055252
                    454,                0.86644,                0.43947,                0.85494,                0.81011,                0.70903,                0.79236,                0.51557,                  1.027,                0.74124,                0.97852,              0.0055153,              0.0055153,              0.0055153
                    455,                0.89985,                0.45451,                0.86824,                0.82054,                0.70278,                0.79429,                0.52116,                 1.0148,                0.74998,                0.97632,              0.0055054,              0.0055054,              0.0055054
                    456,                0.82991,                0.42723,                0.85531,                0.80761,                0.72004,                0.78709,                 0.5095,                 1.0272,                 0.7737,                0.97446,              0.0054955,              0.0054955,              0.0054955
                    457,                0.87649,                 0.4415,                0.85207,                0.80083,                0.72041,                0.78851,                0.50952,                 1.0236,                0.73656,                0.97195,              0.0054856,              0.0054856,              0.0054856
                    458,                0.91294,                0.46506,                0.86106,                0.80457,                0.73056,                0.80084,                 0.5175,                 1.0175,                0.70703,                0.97262,              0.0054757,              0.0054757,              0.0054757
                    459,                0.86741,                0.45165,                0.85006,                0.81009,                0.71181,                0.79401,                0.51594,                 1.0257,                0.74418,                0.97398,              0.0054658,              0.0054658,              0.0054658
                    460,                0.91746,                0.46597,                  0.876,                0.79315,                0.70486,                0.77864,                0.50784,                 1.0321,                0.78635,                0.98526,              0.0054559,              0.0054559,              0.0054559
                    461,                0.92062,                0.46634,                0.85629,                0.80748,                0.69236,                0.77421,                0.49909,                 1.0267,                0.80904,                0.98493,               0.005446,               0.005446,               0.005446
                    462,                0.93602,                0.48464,                0.85878,                0.79102,                0.71234,                0.77578,                0.50167,                 1.0301,                0.78423,                0.98766,              0.0054361,              0.0054361,              0.0054361
                    463,                0.90556,                0.46635,                0.86002,                0.80046,                0.70486,                0.77848,                0.50529,                 1.0266,                0.81411,                0.98536,              0.0054262,              0.0054262,              0.0054262
                    464,                0.98314,                0.49945,                0.87541,                0.79191,                0.70486,                0.77508,                0.50007,                  1.031,                0.84361,                 0.9792,              0.0054163,              0.0054163,              0.0054163
                    465,                0.86823,                0.45993,                0.86034,                0.78485,                0.71439,                0.78005,                0.50805,                 1.0217,                0.79821,                0.97543,              0.0054064,              0.0054064,              0.0054064
                    466,                0.92752,                0.47148,                0.83458,                0.76902,                0.70979,                0.77984,                0.50409,                 1.0241,                0.82862,                0.97057,              0.0053965,              0.0053965,              0.0053965
                    467,                0.88533,                0.46337,                0.87264,                0.74541,                0.71367,                0.76712,                0.49838,                 1.0298,                0.85741,                0.97083,              0.0053866,              0.0053866,              0.0053866
                    468,                0.97016,                0.47268,                0.85286,                0.75764,                0.68817,                0.74471,                0.48054,                 1.0521,                 0.9622,                0.98471,              0.0053767,              0.0053767,              0.0053767
                    469,                0.83338,                0.44126,                0.87366,                0.75151,                0.70356,                0.74753,                 0.4822,                 1.0541,                0.94976,                0.98194,              0.0053668,              0.0053668,              0.0053668
                    470,                0.88464,                0.45483,                0.86263,                0.75454,                0.71319,                0.75271,                0.49371,                 1.0275,                 0.9013,                0.98285,              0.0053569,              0.0053569,              0.0053569
                    471,                0.96775,                0.47958,                0.85396,                0.75402,                0.72014,                0.75801,                0.49285,                 1.0354,                0.88967,                0.98444,               0.005347,               0.005347,               0.005347
                    472,                0.95639,                0.47465,                 0.8687,                0.80965,                0.69861,                0.77229,                0.50337,                 1.0228,                0.82689,                0.98398,              0.0053371,              0.0053371,              0.0053371
                    473,                0.92336,                0.46833,                0.86801,                0.79688,                0.69514,                0.76457,                 0.4938,                 1.0422,                0.87615,                0.98519,              0.0053272,              0.0053272,              0.0053272
                    474,                0.96519,                0.48978,                0.86317,                0.79156,                0.69514,                0.76263,                0.49487,                 1.0319,                0.87805,                0.98194,              0.0053173,              0.0053173,              0.0053173
                    475,                0.90115,                0.46626,                0.85705,                0.78077,                0.71475,                0.77444,                0.50037,                 1.0476,                0.85769,                0.99158,              0.0053074,              0.0053074,              0.0053074
                    476,                 0.8679,                0.47152,                0.88096,                0.78801,                0.71245,                0.77728,                0.50857,                 1.0422,                0.82358,                0.98995,              0.0052975,              0.0052975,              0.0052975
                    477,                0.86662,                0.47848,                0.86994,                 0.7832,                0.72153,                0.78157,                0.50556,                 1.0566,                0.81446,                0.99001,              0.0052876,              0.0052876,              0.0052876
                    478,                0.97962,                0.48855,                0.86205,                0.80466,                0.70069,                0.78554,                0.50633,                 1.0461,                0.77629,                0.98669,              0.0052777,              0.0052777,              0.0052777
                    479,                 0.9082,                0.45408,                0.84452,                0.80452,                0.70139,                0.77933,                0.50415,                 1.0498,                  0.782,                0.98709,              0.0052678,              0.0052678,              0.0052678
                    480,                0.90732,                0.46663,                0.85867,                0.80511,                0.69931,                0.77453,                0.50444,                 1.0409,                 0.8273,                0.98413,              0.0052579,              0.0052579,              0.0052579
                    481,                0.95238,                0.47378,                0.87535,                0.81424,                0.69375,                0.77972,                0.50639,                 1.0472,                0.80586,                0.98663,               0.005248,               0.005248,               0.005248
                    482,                0.91638,                 0.4695,                0.85217,                0.79891,                0.69514,                0.77513,                0.50454,                 1.0472,                0.82416,                0.98744,              0.0052381,              0.0052381,              0.0052381
                    483,                0.86736,                0.47573,                0.87769,                0.76018,                0.72569,                0.76982,                0.49705,                 1.0555,                 0.8445,                0.98741,              0.0052282,              0.0052282,              0.0052282
                    484,                0.93993,                0.53569,                 0.8873,                0.79181,                0.69726,                0.76685,                0.49799,                 1.0299,                0.85302,                0.97718,              0.0052183,              0.0052183,              0.0052183
                    485,                0.92887,                0.46538,                0.86366,                0.72526,                0.73879,                 0.7598,                0.49535,                 1.0282,                0.89652,                0.97633,              0.0052084,              0.0052084,              0.0052084
                    486,                0.89423,                0.47898,                 0.8773,                0.75567,                0.70833,                0.75487,                 0.4889,                  1.056,                0.85795,                0.98867,              0.0051985,              0.0051985,              0.0051985
                    487,                0.95474,                0.46695,                0.85946,                0.76786,                0.72014,                0.77097,                0.49815,                 1.0635,                0.82773,                0.99187,              0.0051886,              0.0051886,              0.0051886
                    488,                0.89726,                0.47145,                0.86422,                0.78663,                0.72639,                0.78994,                0.51202,                 1.0473,                0.78082,                0.98036,              0.0051787,              0.0051787,              0.0051787
                    489,                  0.829,                0.45125,                 0.8673,                0.79779,                0.72059,                0.79205,                0.51347,                 1.0445,                0.76623,                0.98022,              0.0051688,              0.0051688,              0.0051688
                    490,                0.90137,                0.47456,                0.86114,                0.81969,                0.70486,                0.79233,                0.51503,                 1.0524,                0.75195,                0.98485,              0.0051589,              0.0051589,              0.0051589
                    491,                0.85663,                0.43935,                0.84819,                0.81162,                0.70011,                0.78537,                0.50942,                  1.058,                 0.7778,                0.98405,               0.005149,               0.005149,               0.005149
                    492,                 1.0615,                0.52019,                0.85259,                0.79545,                0.70903,                0.77609,                0.50305,                 1.0465,                0.81395,                0.98243,              0.0051391,              0.0051391,              0.0051391
                    493,                0.88248,                0.44946,                0.84517,                0.80508,                0.70208,                0.77382,                0.50139,                 1.0449,                0.81954,                0.97764,              0.0051292,              0.0051292,              0.0051292
                    494,                0.86623,                0.45175,                0.83493,                0.82162,                0.69583,                0.78148,                0.50587,                 1.0443,                0.79033,                0.97663,              0.0051193,              0.0051193,              0.0051193
                    495,                0.92757,                0.46914,                0.85065,                0.77836,                0.72917,                  0.784,                0.50798,                 1.0403,                0.77458,                0.97461,              0.0051094,              0.0051094,              0.0051094
                    496,                0.84211,                0.44118,                0.85662,                0.78681,                0.72276,                0.77771,                0.50825,                 1.0445,                0.80142,                0.97625,              0.0050995,              0.0050995,              0.0050995
                    497,                0.90275,                0.46927,                0.85297,                0.79146,                0.71875,                0.78025,                0.51292,                 1.0427,                0.78665,                0.97421,              0.0050896,              0.0050896,              0.0050896
                    498,                0.86799,                0.45989,                0.87657,                0.76814,                0.72083,                0.77576,                0.49927,                 1.0665,                0.84491,                0.97869,              0.0050797,              0.0050797,              0.0050797
                    499,                0.93102,                0.46847,                0.85412,                0.75179,                0.71458,                 0.7641,                0.49818,                 1.0447,                0.89421,                 0.9771,              0.0050698,              0.0050698,              0.0050698
                    500,                0.89936,                  0.461,                0.83793,                0.76009,                0.72222,                0.77364,                0.50568,                 1.0441,                0.87388,                 0.9751,              0.0050599,              0.0050599,              0.0050599
